date,adm0_name,adm1_name,adm2_name,lat,lon,cum_confirmed_cases,cum_confirmed_cases_imputed,population,travel_ban_intl_out,travel_ban_local,business_closure,social_distance,school_closure,no_gathering,transit_suspension,work_from_home,testing_regime,pos_cases_quarantine,home_isolation,travel_ban_intl_in,travel_ban_local_popwt,business_closure_popwt,social_distance_popwt,school_closure_popwt,no_gathering_popwt,transit_suspension_popwt,work_from_home_popwt,pos_cases_quarantine_popwt,home_isolation_popwt,social_distance_opt,social_distance_opt_popwt,work_from_home_opt,work_from_home_opt_popwt,policies_enacted,t,dow,month,year,day,adm1_id,adm2_id,longest_series,daily_confirmed_cases,l_cum_confirmed_cases,D_l_cum_confirmed_cases,sample_avg,day_avg,social_distance_comb_popwt,work_from_home_comb_popwt,p_ita_1,p_ita_2,p_ita_3,p_ita_4,p_ita_5
"2020-03-14","ITA","Puglia","Brindisi",40.63848,17.94602,23,23,392975,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,14mar2020,6,3,2020,14,"Puglia","Brindisi",0,3,1.098612,,,,1,1,.835,1,.25,1,.67
"2020-03-15","ITA","Puglia","Brindisi",40.63848,17.94602,40,40,392975,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,15mar2020,0,3,2020,15,"Puglia","Brindisi",0,17,2.833213,1.734601,,,1,1,.835,1,.25,1,.67
"2020-03-16","ITA","Puglia","Brindisi",40.63848,17.94602,,46,392975,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,16mar2020,1,3,2020,16,"Puglia","Brindisi",0,,,,,,1,1,.835,1,.25,1,.67
"2020-03-17","ITA","Puglia","Brindisi",40.63848,17.94602,52,52,392975,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,17mar2020,2,3,2020,17,"Puglia","Brindisi",0,,,,,,1,1,.835,1,.25,1,.67
"2020-03-18","ITA","Puglia","Brindisi",40.63848,17.94602,65,65,392975,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,18mar2020,3,3,2020,18,"Puglia","Brindisi",0,13,2.564949,,,,1,1,.835,1,.25,1,.67
"2020-03-19","ITA","Puglia","Brindisi",40.63848,17.94602,75,75,392975,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,19mar2020,4,3,2020,19,"Puglia","Brindisi",0,10,2.302585,,,,1,1,.835,1,.25,1,.67
"2020-03-20","ITA","Puglia","Brindisi",40.63848,17.94602,84,84,392975,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,20mar2020,5,3,2020,20,"Puglia","Brindisi",0,9,2.197225,,,,1,1,.835,1,.25,1,.67
"2020-03-21","ITA","Puglia","Brindisi",40.63848,17.94602,94,94,392975,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,21mar2020,6,3,2020,21,"Puglia","Brindisi",0,10,2.302585,.1053605,,,1,1,.835,1,.25,1,.67
"2020-03-22","ITA","Puglia","Brindisi",40.63848,17.94602,100,100,392975,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,22mar2020,0,3,2020,22,"Puglia","Brindisi",0,6,1.791759,,,,1,1,1,1,.5,1,.67
"2020-03-23","ITA","Puglia","Brindisi",40.63848,17.94602,102,102,392975,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,23mar2020,1,3,2020,23,"Puglia","Brindisi",0,2,.6931472,,,,1,1,1,1,.5,1,.67
"2020-03-24","ITA","Puglia","Brindisi",40.63848,17.94602,103,103,392975,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,24mar2020,2,3,2020,24,"Puglia","Brindisi",0,1,0,,,,1,1,1,1,.5,1,.67
"2020-03-25","ITA","Puglia","Brindisi",40.63848,17.94602,116,116,392975,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,25mar2020,3,3,2020,25,"Puglia","Brindisi",0,13,2.564949,2.564949,,,1,1,1,1,.5,1,.67
"2020-03-26","ITA","Puglia","Brindisi",40.63848,17.94602,122,122,392975,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,26mar2020,4,3,2020,26,"Puglia","Brindisi",0,6,1.791759,,,,1,1,1,1,.5,1,.67
"2020-03-27","ITA","Puglia","Brindisi",40.63848,17.94602,125,125,392975,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,27mar2020,5,3,2020,27,"Puglia","Brindisi",0,3,1.098612,,,,1,1,1,1,.5,1,.67
"2020-03-28","ITA","Puglia","Brindisi",40.63848,17.94602,148,148,392975,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,28mar2020,6,3,2020,28,"Puglia","Brindisi",0,23,3.135494,2.036882,,,1,1,1,1,.5,1,.67
"2020-03-29","ITA","Puglia","Brindisi",40.63848,17.94602,152,152,392975,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,29mar2020,0,3,2020,29,"Puglia","Brindisi",0,4,1.386294,,,,1,1,1,1,.5,1,.67
"2020-03-30","ITA","Puglia","Brindisi",40.63848,17.94602,164,164,392975,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,30mar2020,1,3,2020,30,"Puglia","Brindisi",0,12,2.484907,1.098612,,,1,1,1,1,.5,1,.67
"2020-03-31","ITA","Puglia","Brindisi",40.63848,17.94602,164,164,392975,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,31mar2020,2,3,2020,31,"Puglia","Brindisi",0,0,,,,,1,1,1,1,.5,1,.67
"2020-04-01","ITA","Puglia","Brindisi",40.63848,17.94602,191,191,392975,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,01apr2020,3,4,2020,1,"Puglia","Brindisi",0,27,3.295837,,,,1,1,1,1,.5,1,.67
"2020-04-02","ITA","Puglia","Brindisi",40.63848,17.94602,208,208,392975,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,02apr2020,4,4,2020,2,"Puglia","Brindisi",0,17,2.833213,,,,1,1,1,1,.5,1,.67
"2020-04-03","ITA","Puglia","Brindisi",40.63848,17.94602,218,218,392975,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,03apr2020,5,4,2020,3,"Puglia","Brindisi",0,10,2.302585,,,,1,1,1,1,.5,1,.67
"2020-04-04","ITA","Puglia","Brindisi",40.63848,17.94602,234,234,392975,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,04apr2020,6,4,2020,4,"Puglia","Brindisi",0,16,2.772589,.4700036,,,1,1,1,1,.5,1,.67
"2020-04-05","ITA","Puglia","Brindisi",40.63848,17.94602,246,246,392975,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,05apr2020,0,4,2020,5,"Puglia","Brindisi",0,12,2.484907,,,,1,1,1,1,.5,1,.67
"2020-04-06","ITA","Puglia","Brindisi",40.63848,17.94602,257,257,392975,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,06apr2020,1,4,2020,6,"Puglia","Brindisi",0,11,2.397895,,,,1,1,1,1,.5,1,.67
"2020-02-26","ITA","Sardegna","Cagliari",39.21531,9.110617,,0,431038,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26feb2020,3,2,2020,26,"Sardegna","Cagliari",0,,,,,,0,0,0,0,0,0,0
"2020-02-27","ITA","Sardegna","Cagliari",39.21531,9.110617,,0,431038,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27feb2020,4,2,2020,27,"Sardegna","Cagliari",0,,,,,,0,0,0,0,0,0,0
"2020-02-28","ITA","Sardegna","Cagliari",39.21531,9.110617,,0,431038,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28feb2020,5,2,2020,28,"Sardegna","Cagliari",0,,,,,,0,0,0,0,0,0,0
"2020-02-29","ITA","Sardegna","Cagliari",39.21531,9.110617,,0,431038,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29feb2020,6,2,2020,29,"Sardegna","Cagliari",0,,,,,,0,0,0,0,0,0,0
"2020-03-01","ITA","Sardegna","Cagliari",39.21531,9.110617,,0,431038,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,01mar2020,0,3,2020,1,"Sardegna","Cagliari",0,,,,,,0,0,0,0,0,0,0
"2020-03-02","ITA","Sardegna","Cagliari",39.21531,9.110617,,0,431038,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,02mar2020,1,3,2020,2,"Sardegna","Cagliari",0,,,,,,0,0,0,0,0,0,0
"2020-03-03","ITA","Sardegna","Cagliari",39.21531,9.110617,,1,431038,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,03mar2020,2,3,2020,3,"Sardegna","Cagliari",0,,,,,,0,0,0,0,0,0,0
"2020-03-04","ITA","Sardegna","Cagliari",39.21531,9.110617,,2,431038,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,04mar2020,3,3,2020,4,"Sardegna","Cagliari",0,,,,,,0,0,0,0,0,0,0
"2020-03-05","ITA","Sardegna","Cagliari",39.21531,9.110617,,2,431038,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,05mar2020,4,3,2020,5,"Sardegna","Cagliari",0,,,,,,0,0,0,1,0,0,0
"2020-03-06","ITA","Sardegna","Cagliari",39.21531,9.110617,,3,431038,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,06mar2020,5,3,2020,6,"Sardegna","Cagliari",0,,,,,,0,0,0,1,0,0,0
"2020-03-07","ITA","Sardegna","Cagliari",39.21531,9.110617,,3,431038,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,07mar2020,6,3,2020,7,"Sardegna","Cagliari",0,,,,,,0,0,0,1,0,0,0
"2020-03-08","ITA","Sardegna","Cagliari",39.21531,9.110617,,9,431038,1,0,.33,1,1,1,0,0,1,1,0,0,0,.33,1,1,1,0,0,1,0,0,0,1,1,6.33,08mar2020,0,3,2020,8,"Sardegna","Cagliari",0,,,,,,1,.5,.5816666,1,0,1,0
"2020-03-09","ITA","Sardegna","Cagliari",39.21531,9.110617,,10,431038,1,0,.33,1,1,1,0,0,1,1,0,0,0,.33,1,1,1,0,0,1,0,0,0,1,1,6.33,09mar2020,1,3,2020,9,"Sardegna","Cagliari",0,,,,,,1,.5,.5816666,1,0,1,0
"2020-03-10","ITA","Sardegna","Cagliari",39.21531,9.110617,,10,431038,1,.5,.33,1,1,1,0,1,1,1,.33,1,.5,.33,1,1,1,0,1,1,.33,0,0,0,0,9.16,10mar2020,2,3,2020,10,"Sardegna","Cagliari",0,,,,,,1,1,.665,1,.25,1,.33
"2020-03-11","ITA","Sardegna","Cagliari",39.21531,9.110617,,11,431038,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,11mar2020,3,3,2020,11,"Sardegna","Cagliari",0,,,,,,1,1,.835,1,.25,1,.67
"2020-03-12","ITA","Sardegna","Cagliari",39.21531,9.110617,11,11,431038,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,12mar2020,4,3,2020,12,"Sardegna","Cagliari",0,,,,,,1,1,.835,1,.25,1,.67
"2020-03-13","ITA","Sardegna","Cagliari",39.21531,9.110617,15,15,431038,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,13mar2020,5,3,2020,13,"Sardegna","Cagliari",0,4,1.386294,,,,1,1,.835,1,.25,1,.67
"2020-03-14","ITA","Sardegna","Cagliari",39.21531,9.110617,16,16,431038,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,14mar2020,6,3,2020,14,"Sardegna","Cagliari",0,1,0,,,,1,1,.835,1,.25,1,.67
"2020-03-15","ITA","Sardegna","Cagliari",39.21531,9.110617,18,18,431038,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,15mar2020,0,3,2020,15,"Sardegna","Cagliari",0,2,.6931472,.6931472,,,1,1,.835,1,.25,1,.67
"2020-03-16","ITA","Sardegna","Cagliari",39.21531,9.110617,24,24,431038,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,16mar2020,1,3,2020,16,"Sardegna","Cagliari",0,6,1.791759,1.098612,,,1,1,.835,1,.25,1,.67
"2020-03-17","ITA","Sardegna","Cagliari",39.21531,9.110617,27,27,431038,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,17mar2020,2,3,2020,17,"Sardegna","Cagliari",0,3,1.098612,,,,1,1,.835,1,.25,1,.67
"2020-03-18","ITA","Sardegna","Cagliari",39.21531,9.110617,32,32,431038,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,18mar2020,3,3,2020,18,"Sardegna","Cagliari",0,5,1.609438,.5108256,,,1,1,.835,1,.25,1,.67
"2020-03-19","ITA","Sardegna","Cagliari",39.21531,9.110617,41,41,431038,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,19mar2020,4,3,2020,19,"Sardegna","Cagliari",0,9,2.197225,.5877867,,,1,1,.835,1,.25,1,.67
"2020-03-20","ITA","Sardegna","Cagliari",39.21531,9.110617,43,43,431038,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,20mar2020,5,3,2020,20,"Sardegna","Cagliari",0,2,.6931472,,,,1,1,.835,1,.25,1,.67
"2020-03-21","ITA","Sardegna","Cagliari",39.21531,9.110617,45,45,431038,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,21mar2020,6,3,2020,21,"Sardegna","Cagliari",0,2,.6931472,0,,,1,1,.835,1,.25,1,.67
"2020-03-22","ITA","Sardegna","Cagliari",39.21531,9.110617,52,52,431038,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,22mar2020,0,3,2020,22,"Sardegna","Cagliari",0,7,1.94591,1.252763,,,1,1,1,1,.5,1,.67
"2020-03-23","ITA","Sardegna","Cagliari",39.21531,9.110617,61,61,431038,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,23mar2020,1,3,2020,23,"Sardegna","Cagliari",0,9,2.197225,.2513145,,,1,1,1,1,.5,1,.67
"2020-03-24","ITA","Sardegna","Cagliari",39.21531,9.110617,64,64,431038,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,24mar2020,2,3,2020,24,"Sardegna","Cagliari",0,3,1.098612,,,,1,1,1,1,.5,1,.67
"2020-03-25","ITA","Sardegna","Cagliari",39.21531,9.110617,74,74,431038,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,25mar2020,3,3,2020,25,"Sardegna","Cagliari",0,10,2.302585,1.203973,,,1,1,1,1,.5,1,.67
"2020-03-26","ITA","Sardegna","Cagliari",39.21531,9.110617,83,83,431038,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,26mar2020,4,3,2020,26,"Sardegna","Cagliari",0,9,2.197225,,,,1,1,1,1,.5,1,.67
"2020-03-27","ITA","Sardegna","Cagliari",39.21531,9.110617,83,83,431038,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,27mar2020,5,3,2020,27,"Sardegna","Cagliari",0,0,,,,,1,1,1,1,.5,1,.67
"2020-03-28","ITA","Sardegna","Cagliari",39.21531,9.110617,97,97,431038,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,28mar2020,6,3,2020,28,"Sardegna","Cagliari",0,14,2.639057,,,,1,1,1,1,.5,1,.67
"2020-03-29","ITA","Sardegna","Cagliari",39.21531,9.110617,102,102,431038,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,29mar2020,0,3,2020,29,"Sardegna","Cagliari",0,5,1.609438,,,,1,1,1,1,.5,1,.67
"2020-03-30","ITA","Sardegna","Cagliari",39.21531,9.110617,103,103,431038,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,30mar2020,1,3,2020,30,"Sardegna","Cagliari",0,1,0,,,,1,1,1,1,.5,1,.67
"2020-03-31","ITA","Sardegna","Cagliari",39.21531,9.110617,111,111,431038,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,31mar2020,2,3,2020,31,"Sardegna","Cagliari",0,8,2.079442,2.079442,,,1,1,1,1,.5,1,.67
"2020-04-01","ITA","Sardegna","Cagliari",39.21531,9.110617,116,116,431038,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,01apr2020,3,4,2020,1,"Sardegna","Cagliari",0,5,1.609438,,,,1,1,1,1,.5,1,.67
"2020-04-02","ITA","Sardegna","Cagliari",39.21531,9.110617,126,126,431038,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,02apr2020,4,4,2020,2,"Sardegna","Cagliari",0,10,2.302585,.6931472,,,1,1,1,1,.5,1,.67
"2020-04-03","ITA","Sardegna","Cagliari",39.21531,9.110617,134,134,431038,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,03apr2020,5,4,2020,3,"Sardegna","Cagliari",0,8,2.079442,,,,1,1,1,1,.5,1,.67
"2020-04-04","ITA","Sardegna","Cagliari",39.21531,9.110617,144,144,431038,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,04apr2020,6,4,2020,4,"Sardegna","Cagliari",0,10,2.302585,.2231436,,,1,1,1,1,.5,1,.67
"2020-04-05","ITA","Sardegna","Cagliari",39.21531,9.110617,146,146,431038,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,05apr2020,0,4,2020,5,"Sardegna","Cagliari",0,2,.6931472,,,,1,1,1,1,.5,1,.67
"2020-04-06","ITA","Sardegna","Cagliari",39.21531,9.110617,146,146,431038,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,06apr2020,1,4,2020,6,"Sardegna","Cagliari",0,0,,,,,1,1,1,1,.5,1,.67
"2020-02-26","ITA","Sicilia","Caltanissetta",37.49213,14.06185,,0,262458,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26feb2020,3,2,2020,26,"Sicilia","Caltanissetta",0,,,,,,0,0,0,0,0,0,0
"2020-02-27","ITA","Sicilia","Caltanissetta",37.49213,14.06185,,0,262458,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27feb2020,4,2,2020,27,"Sicilia","Caltanissetta",0,,,,,,0,0,0,0,0,0,0
"2020-02-28","ITA","Sicilia","Caltanissetta",37.49213,14.06185,,0,262458,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28feb2020,5,2,2020,28,"Sicilia","Caltanissetta",0,,,,,,0,0,0,0,0,0,0
"2020-02-29","ITA","Sicilia","Caltanissetta",37.49213,14.06185,,0,262458,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29feb2020,6,2,2020,29,"Sicilia","Caltanissetta",0,,,,,,0,0,0,0,0,0,0
"2020-03-01","ITA","Sicilia","Caltanissetta",37.49213,14.06185,,0,262458,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,01mar2020,0,3,2020,1,"Sicilia","Caltanissetta",0,,,,,,0,0,0,0,0,0,0
"2020-03-02","ITA","Sicilia","Caltanissetta",37.49213,14.06185,,0,262458,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,02mar2020,1,3,2020,2,"Sicilia","Caltanissetta",0,,,,,,0,0,0,0,0,0,0
"2020-03-03","ITA","Sicilia","Caltanissetta",37.49213,14.06185,,0,262458,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,03mar2020,2,3,2020,3,"Sicilia","Caltanissetta",0,,,,,,0,0,0,0,0,0,0
"2020-03-04","ITA","Sicilia","Caltanissetta",37.49213,14.06185,,0,262458,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,04mar2020,3,3,2020,4,"Sicilia","Caltanissetta",0,,,,,,0,0,0,0,0,0,0
"2020-03-05","ITA","Sicilia","Caltanissetta",37.49213,14.06185,,0,262458,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,05mar2020,4,3,2020,5,"Sicilia","Caltanissetta",0,,,,,,0,0,0,1,0,0,0
"2020-03-06","ITA","Sicilia","Caltanissetta",37.49213,14.06185,,0,262458,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,06mar2020,5,3,2020,6,"Sicilia","Caltanissetta",0,,,,,,0,0,0,1,0,0,0
"2020-03-07","ITA","Sicilia","Caltanissetta",37.49213,14.06185,,0,262458,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,07mar2020,6,3,2020,7,"Sicilia","Caltanissetta",0,,,,,,0,0,0,1,0,0,0
"2020-03-08","ITA","Sicilia","Caltanissetta",37.49213,14.06185,,0,262458,1,0,.33,1,1,1,0,0,1,1,0,0,0,.33,1,1,1,0,0,1,0,0,0,1,1,6.33,08mar2020,0,3,2020,8,"Sicilia","Caltanissetta",0,,,,,,1,.5,.5816666,1,0,1,0
"2020-03-09","ITA","Sicilia","Caltanissetta",37.49213,14.06185,,0,262458,1,0,.33,1,1,1,0,0,1,1,0,0,0,.33,1,1,1,0,0,1,0,0,0,1,1,6.33,09mar2020,1,3,2020,9,"Sicilia","Caltanissetta",0,,,,,,1,.5,.5816666,1,0,1,0
"2020-03-10","ITA","Sicilia","Caltanissetta",37.49213,14.06185,,0,262458,1,.5,.33,1,1,1,0,1,1,1,.33,1,.5,.33,1,1,1,0,1,1,.33,0,0,0,0,9.16,10mar2020,2,3,2020,10,"Sicilia","Caltanissetta",0,,,,,,1,1,.665,1,.25,1,.33
"2020-03-11","ITA","Sicilia","Caltanissetta",37.49213,14.06185,,0,262458,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,11mar2020,3,3,2020,11,"Sicilia","Caltanissetta",0,,,,,,1,1,.835,1,.25,1,.67
"2020-03-12","ITA","Sicilia","Caltanissetta",37.49213,14.06185,,2,262458,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,12mar2020,4,3,2020,12,"Sicilia","Caltanissetta",0,,,,,,1,1,.835,1,.25,1,.67
"2020-03-13","ITA","Sicilia","Caltanissetta",37.49213,14.06185,,2,262458,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,13mar2020,5,3,2020,13,"Sicilia","Caltanissetta",0,,,,,,1,1,.835,1,.25,1,.67
"2020-03-14","ITA","Sicilia","Caltanissetta",37.49213,14.06185,,2,262458,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,14mar2020,6,3,2020,14,"Sicilia","Caltanissetta",0,,,,,,1,1,.835,1,.25,1,.67
"2020-03-15","ITA","Sicilia","Caltanissetta",37.49213,14.06185,,2,262458,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,15mar2020,0,3,2020,15,"Sicilia","Caltanissetta",0,,,,,,1,1,.835,1,.25,1,.67
"2020-03-16","ITA","Sicilia","Caltanissetta",37.49213,14.06185,,4,262458,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,16mar2020,1,3,2020,16,"Sicilia","Caltanissetta",0,,,,,,1,1,.835,1,.25,1,.67
"2020-03-17","ITA","Sicilia","Caltanissetta",37.49213,14.06185,,4,262458,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,17mar2020,2,3,2020,17,"Sicilia","Caltanissetta",0,,,,,,1,1,.835,1,.25,1,.67
"2020-03-18","ITA","Sicilia","Caltanissetta",37.49213,14.06185,,6,262458,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,18mar2020,3,3,2020,18,"Sicilia","Caltanissetta",0,,,,,,1,1,.835,1,.25,1,.67
"2020-03-19","ITA","Sicilia","Caltanissetta",37.49213,14.06185,12,12,262458,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,19mar2020,4,3,2020,19,"Sicilia","Caltanissetta",0,,,,,,1,1,.835,1,.25,1,.67
"2020-03-20","ITA","Sicilia","Caltanissetta",37.49213,14.06185,18,18,262458,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,20mar2020,5,3,2020,20,"Sicilia","Caltanissetta",0,6,1.791759,,,,1,1,.835,1,.25,1,.67
