date,adm0_name,adm1_name,cum_confirmed_cases,cum_confirmed_cases_imputed,cum_deaths,cum_deaths_imputed,population,lat,lon,pos_cases_quarantine,travel_ban_intl_out,travel_ban_intl_in,travel_ban_local,social_distance,work_from_home,no_gathering,school_closure,religious_closure,paid_sick_leave,business_closure,federal_guidelines,home_isolation,transit_suspension,pos_cases_quarantine_popwt,travel_ban_local_popwt,social_distance_popwt,work_from_home_popwt,no_gathering_popwt,school_closure_popwt,religious_closure_popwt,paid_sick_leave_popwt,business_closure_popwt,federal_guidelines_popwt,home_isolation_popwt,transit_suspension_popwt,policies_enacted,testing_regime,t,dow,month,year,day,adm1_id,adm1_abb,longest_series,daily_confirmed_cases,l_cum_confirmed_cases,D_l_cum_confirmed_cases,testing_change_usa_13mar2020_NY,testing_change_usa_16mar2020_CA,testing_change_usa_18mar2020_NC,testing_change_usa_19mar2020_CT,testing_change_usa_19mar2020_NV,testing_change_usa_19mar2020_UT,testing_change_usa_20mar2020_IA,testing_change_usa_21mar2020_TN,testing_change_usa_22mar2020_AL,testing_change_usa_23mar2020_HI,testing_change_usa_24mar2020_KS,testing_change_usa_24mar2020_NJ,testing_change_usa_25mar2020_OH,testing_change_usa_27mar2020_AZ,testing_change_usa_28mar2020_MD,testing_change_usa_28mar2020_MO,testing_change_usa_30mar2020_DE,sample_avg,day_avg,p_usa_1,p_usa_2,p_usa_3,p_usa_4,p_usa_5,p_usa_6,p_usa_7,p_usa_8,p_usa_9,p_usa_10,p_usa_11,_reghdfe_resid,__hdfe1__,__hdfe2__
"2020-04-01","USA","New Mexico",362,362,6,6,2096640,34.422,-106.108,0,.8,1,.4,.49,.33,.875,1,0,.33,1,1,.5,0,0,.4,.49,.33,.875,1,0,.33,1,1,.5,0,7.725,0,01apr2020,3,4,2020,1,"New Mexico","NM",0,47,3.850147,.323787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,1,1,-.19228055,.1390123,.00847
"2020-04-03","USA","New Mexico",494,494,10,10,2096640,34.422,-106.108,0,.8,1,.4,.56,.33,.875,1,0,.33,1,1,.5,0,0,.4,.56,.33,.875,1,0,.33,1,1,.5,0,7.795,0,03apr2020,5,4,2020,3,"New Mexico","NM",0,91,4.510859,.7972875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,1,1,.31903739,.1390123,.00252324
"2020-04-05","USA","New Mexico",626,626,12,12,2096640,34.422,-106.108,0,.8,1,.4,.56,.33,.875,1,0,.33,1,1,.5,0,0,.4,.56,.33,.875,1,0,.33,1,1,.5,0,7.795,0,05apr2020,0,4,2020,5,"New Mexico","NM",0,81,4.394449,.4626236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,1,1,.10503905,.1390123,-.11814228
"2020-03-07","USA","New York",77,77,0,0,19440469,42.992,-75.649,.5,.8,1,.2,0,0,0,0,0,1,0,0,0,0,.5,.2,0,0,0,0,0,1,0,0,0,0,3.5,0,07mar2020,6,3,2020,7,"New York","NY",0,52,3.951244,3.258096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,1,0,0,1,0,0,0,0,2.3104299,-.00203196,-.01705571
"2020-03-09","USA","New York",145,145,0,0,19440469,42.992,-75.649,.5,.8,1,.2,0,0,0,0,0,1,0,0,0,0,.5,.2,0,0,0,0,0,1,0,0,0,0,3.5,0,09mar2020,1,3,2020,9,"New York","NY",0,38,3.637586,.2363887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,1,0,0,1,0,0,0,0,-.80761728,-.00203196,.07928368
"2020-03-11","USA","New York",207,207,0,0,19440469,42.992,-75.649,.5,.8,1,.2,0,0,0,0,0,1,0,0,0,0,.5,.2,0,0,0,0,0,1,0,0,0,0,3.5,0,11mar2020,3,3,2020,11,"New York","NY",0,34,3.526361,.1941559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,1,0,0,1,0,0,0,0,-.77903636,-.00203196,.00847
"2020-03-12","USA","New York",325,325,0,0,19440469,42.992,-75.649,.5,.8,1,.2,0,0,.375,0,0,1,0,0,0,0,.5,.2,0,0,.375,0,0,1,0,0,0,0,3.875,0,12mar2020,4,3,2020,12,"New York","NY",0,118,4.770685,1.244324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,1,1,0,0,1,0,0,0,0,.34085793,-.00203196,-.02037144
"2020-03-14","USA","New York",527,527,2,2,19440469,42.992,-75.649,.5,.8,1,.2,.14,0,.375,0,0,1,0,0,0,0,.5,.2,.0616451,0,.375,0,0,1,0,0,0,0,4.015,1,14mar2020,6,3,2020,14,"New York","NY",0,106,4.663439,.0990911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,0,0,1,0,0,0,0,-.77962421,-.00203196,-.01705571
"2020-03-15","USA","New York",729,729,6,6,19440469,42.992,-75.649,.5,.8,1,.2,.14,0,.375,0,0,1,0,0,0,0,.5,.2,.0616451,0,.375,0,0,1,0,0,0,0,4.015,1,15mar2020,0,3,2020,15,"New York","NY",0,202,5.308268,.6448283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,0,0,1,0,0,0,0,-.13280036,-.00203196,-.11814228
"2020-03-16","USA","New York",950,950,12,12,19440469,42.992,-75.649,.5,.8,1,.2,.14,.33,.75,1,0,1,.33,1,0,0,.5,.2,.0616451,.33,.75,.6348647,0,1,.33,1,0,0,7.05,1,16mar2020,1,3,2020,16,"New York","NY",0,221,5.398163,.0898952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,1,1,1,1,0,0,1,-.56530535,-.00203196,.07928368
"2020-03-17","USA","New York",1544,1544,17,17,19440469,42.992,-75.649,.5,.8,1,.2,.14,.33,.75,1,0,1,.33,1,0,0,.5,.2,.0616451,.33,.75,.6348647,0,1,.33,1,0,0,7.05,1,17mar2020,2,3,2020,17,"New York","NY",0,594,6.386879,.9887166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,1,1,1,1,0,0,1,.37755283,-.00203196,.03524685
"2020-03-18","USA","New York",3052,3052,21,21,19440469,42.992,-75.649,.5,.8,1,.2,.14,.33,.75,1,0,1,.66,1,0,0,.5,.2,.0616451,.33,.75,1,0,1,.66,1,0,0,7.38,1,18mar2020,3,3,2020,18,"New York","NY",0,1508,7.31854,.9316602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,1,1,1,1,0,0,1,.33954245,-.00203196,.00847
"2020-03-19","USA","New York",5637,5637,39,39,19440469,42.992,-75.649,.5,.8,1,.2,.14,1,.75,1,0,1,.66,1,0,0,.5,.2,.0616451,1,.75,1,0,1,.66,1,0,0,8.05,1,19mar2020,4,3,2020,19,"New York","NY",0,2585,7.857481,.5389414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,1,1,1,1,0,0,1,.02769264,-.00203196,-.02037144
"2020-03-21","USA","New York",12208,12208,57,57,19440469,42.992,-75.649,.5,.8,1,.2,.28,1,.75,1,0,1,.66,1,0,0,.5,.2,.2016451,1,.75,1,0,1,.66,1,0,0,8.19,1,21mar2020,6,3,2020,21,"New York","NY",0,4360,8.380227,.6790271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,1,1,1,1,0,0,1,.228204,-.00203196,-.01705571
"2020-03-23","USA","New York",20911,20911,156,156,19440469,42.992,-75.649,1,.8,1,.2,.49,1,1,1,0,1,1,1,1,.5,1,.2,.4116451,1,1,1,0,1,1,1,1,.5,10.99,1,23mar2020,1,3,2020,23,"New York","NY",0,5079,8.532869,.3375359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,1,1,1,1,0,1,1,-.08796232,-.00203196,.07928368
"2020-03-25","USA","New York",32968,32968,342,342,19440469,42.992,-75.649,1,.8,1,.2,.49,1,1,1,0,1,1,1,1,.5,1,.2,.4116451,1,1,1,0,1,1,1,1,.5,10.99,1,25mar2020,3,3,2020,25,"New York","NY",0,7390,8.907883,.4596109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,1,1,1,1,0,1,1,.10492643,-.00203196,.00847
"2020-03-28","USA","New York",53303,53303,787,787,19440469,42.992,-75.649,1,.8,1,.2,.49,1,1,1,0,1,1,1,1,.5,1,.2,.4116451,1,1,1,0,1,1,1,1,.5,10.99,1,28mar2020,6,3,2020,28,"New York","NY",0,8490,9.046644,.3746719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,1,1,1,1,0,1,1,.04551313,-.00203196,-.01705571
"2020-03-30","USA","New York",67194,67194,1211,1211,19440469,42.992,-75.649,1,.8,1,.2,.49,1,1,1,0,1,1,1,1,.5,1,.2,.4116451,1,1,1,0,1,1,1,1,.5,10.99,1,30mar2020,1,3,2020,30,"New York","NY",0,7954,8.98143,.2924709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,1,1,1,1,0,1,1,-.13302725,-.00203196,.07928368
"2020-04-01","USA","New York",82133,82133,1939,1939,19440469,42.992,-75.649,1,.8,1,.2,.63,1,1,1,0,1,1,1,1,.5,1,.2,.5516451,1,1,1,0,1,1,1,1,.5,11.13,1,01apr2020,3,4,2020,1,"New York","NY",0,7686,8.947156,.0579853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,1,1,1,1,0,1,1,-.23295781,-.00203196,.00847
"2020-04-02","USA","New York",90390,90390,2371,2371,19440469,42.992,-75.649,1,.8,1,.2,.63,1,1,1,0,1,1,1,1,.5,1,.2,.5516451,1,1,1,0,1,1,1,1,.5,11.13,1,02apr2020,4,4,2020,2,"New York","NY",0,8257,9.018817,.071661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,1,1,1,1,0,1,1,-.19044068,-.00203196,-.02037144
"2020-04-03","USA","New York",103652,103652,2934,2934,19440469,42.992,-75.649,1,.8,1,.2,.7,1,1,1,0,1,1,1,1,.5,1,.2,.6216451,1,1,1,0,1,1,1,1,.5,11.2,1,03apr2020,5,4,2020,3,"New York","NY",0,13262,9.492658,.4738407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,1,1,1,1,0,1,1,.22071505,-.00203196,.00252324
"2020-04-06","USA","New York",130830,130830,4758,4758,19440469,42.992,-75.649,1,.8,1,.2,.7,1,1,1,0,1,1,1,1,.5,1,.2,.6216451,1,1,1,0,1,1,1,1,.5,11.2,1,06apr2020,1,4,2020,6,"New York","NY",0,8652,9.065546,.0432234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,1,1,1,1,0,1,1,-.28666272,-.00203196,.07928368
"2020-03-14","USA","North Carolina",32,32,0,0,10611862,35.544,-79.388,0,.8,1,0,.07,1,0,0,0,.33,0,0,0,0,0,0,.07,1,0,0,0,.33,0,0,0,0,4.2,0,14mar2020,6,3,2020,14,"North Carolina","NC",0,15,2.70805,2.70805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,1,1,0,0,0,0,0,0,1.5929188,.24805668,-.01705571
"2020-03-16","USA","North Carolina",40,40,0,0,10611862,35.544,-79.388,0,.8,1,0,.07,1,.625,1,0,.33,0,1,0,0,0,0,.07,1,.625,1,0,.33,0,1,0,0,6.825,0,16mar2020,1,3,2020,16,"North Carolina","NC",0,7,1.94591,1.94591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,0,0,0,0,1,.92185432,.24805668,.07928368
"2020-03-19","USA","North Carolina",137,137,0,0,10611862,35.544,-79.388,0,.8,1,0,.07,1,.625,1,0,.33,.33,1,0,0,0,0,.07,1,.625,1,0,.33,.33,1,0,0,7.155,1,19mar2020,4,3,2020,19,"North Carolina","NC",0,74,4.304065,1.168571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,0,1,0,0,1,.30733986,.24805668,-.02037144
"2020-03-22","USA","North Carolina",255,255,0,0,10611862,35.544,-79.388,0,.8,1,0,.21,1,.625,1,0,.33,.33,1,0,0,0,0,.21,1,.625,1,0,.33,.33,1,0,0,7.295,1,22mar2020,0,3,2020,22,"North Carolina","NC",0,71,4.26268,.4125326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,0,1,0,0,1,-.28718633,.24805668,-.11814228
"2020-03-24","USA","North Carolina",392,392,0,0,10611862,35.544,-79.388,0,.8,1,0,.35,1,.75,1,0,.33,.33,1,0,0,0,0,.35,1,.75,1,0,.33,.33,1,0,0,7.56,1,24mar2020,2,3,2020,24,"North Carolina","NC",0,102,4.624973,1.069625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,0,1,0,0,1,.29388623,.24805668,.03524685
"2020-03-25","USA","North Carolina",495,495,1,1,10611862,35.544,-79.388,0,.8,1,0,.35,1,.75,1,0,.33,.66,1,0,0,0,0,.35,1,.75,1,0,.33,.66,1,0,0,7.89,1,25mar2020,3,3,2020,25,"North Carolina","NC",0,103,4.634729,.0097561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,0,1,0,0,1,-.67603597,.24805668,.00847
"2020-03-26","USA","North Carolina",622,622,1,1,10611862,35.544,-79.388,0,.8,1,1,.35,1,1,1,0,.33,1,1,1,0,0,.02424,.35,1,.75606,1,0,.33,.6682416,1,.02424,0,10.48,1,26mar2020,4,3,2020,26,"North Carolina","NC",0,127,4.844187,.2094584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,1,1,-.44673158,.24805668,-.02037144
"2020-03-27","USA","North Carolina",763,763,3,3,10611862,35.544,-79.388,0,.8,1,1,.35,1,1,1,0,.33,1,1,1,0,0,.1091444,.35,1,.7835904,1,0,.33,.701396,1,.121753,0,10.48,1,27mar2020,5,3,2020,27,"North Carolina","NC",0,141,4.94876,.1045728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,1,1,-.57101557,.24805668,.00252324
"2020-03-28","USA","North Carolina",929,929,4,4,10611862,35.544,-79.388,0,.8,1,1,.35,1,1,1,0,.33,1,1,1,0,0,.1343602,.35,1,.7898944,1,0,.33,.7099694,1,.1469688,0,10.48,1,28mar2020,6,3,2020,28,"North Carolina","NC",0,166,5.111988,.1632276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,1,1,-.4919905,.24805668,-.01705571
"2020-03-29","USA","North Carolina",1163,1163,4,4,10611862,35.544,-79.388,0,.8,1,1,.35,1,1,1,0,.33,1,1,1,0,0,.1343602,.35,1,.7898944,1,0,.33,.7099694,1,.1469688,0,10.48,1,29mar2020,0,3,2020,29,"North Carolina","NC",0,234,5.455321,.3433337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,1,1,-.21079776,.24805668,-.11814228
"2020-03-31","USA","North Carolina",1491,1491,8,8,10611862,35.544,-79.388,0,.8,1,1,.35,1,1,1,0,.33,1,1,1,0,0,.1343602,.35,1,1,1,0,.33,1,1,1,0,10.48,1,31mar2020,2,3,2020,31,"North Carolina","NC",0,189,5.241747,.3072729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,1,1,-.3675642,.24805668,.03524685
"2020-04-02","USA","North Carolina",1855,1855,16,16,10611862,35.544,-79.388,0,.8,1,1,.35,1,1,1,0,.33,1,1,1,0,0,.1343602,.35,1,1,1,0,.33,1,1,1,0,10.48,1,02apr2020,4,4,2020,2,"North Carolina","NC",0,275,5.616771,1.128135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,1,1,.5089159,.24805668,-.02037144
"2020-04-04","USA","North Carolina",2402,2402,24,24,10611862,35.544,-79.388,0,.8,1,1,.42,1,1,1,0,.33,1,1,1,0,0,.1343602,.42,1,1,1,0,.33,1,1,1,0,10.55,1,04apr2020,6,4,2020,4,"North Carolina","NC",0,309,5.733341,.2610707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,1,1,-.32959314,.24805668,-.01705571
"2020-04-06","USA","North Carolina",2870,2870,33,33,10611862,35.544,-79.388,0,.8,1,1,.42,1,1,1,0,.33,1,1,1,0,0,.1343602,.42,1,1,1,0,.33,1,1,1,0,10.55,1,06apr2020,1,4,2020,6,"North Carolina","NC",0,285,5.652489,.4430032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,1,1,-.24400007,.24805668,.07928368
"2020-03-22","USA","North Dakota",30,30,0,0,761723,47.446,-100.47,0,.8,1,0,.14,0,.125,1,0,.33,.33,1,0,0,0,0,.14,0,.125,1,0,.33,.33,1,0,0,4.725,0,22mar2020,0,3,2020,22,"North Dakota","ND",0,2,.6931472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,0,1,0,0,1,-.46228346,-.15341527,-.11814228
"2020-03-23","USA","North Dakota",32,32,0,0,761723,47.446,-100.47,0,.8,1,0,.14,0,.125,1,0,.33,.33,1,0,0,0,0,.14,0,.125,1,0,.33,.33,1,0,0,4.725,0,23mar2020,1,3,2020,23,"North Dakota","ND",0,2,.6931472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,0,1,0,0,1,-.65970942,-.15341527,.07928368
"2020-03-24","USA","North Dakota",36,36,0,0,761723,47.446,-100.47,0,.8,1,0,.14,0,.125,1,0,.33,.33,1,0,0,0,0,.14,0,.125,1,0,.33,.33,1,0,0,4.725,0,24mar2020,2,3,2020,24,"North Dakota","ND",0,4,1.386294,.6931472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,0,1,0,0,1,.07747459,-.15341527,.03524685
"2020-03-25","USA","North Dakota",45,45,0,0,761723,47.446,-100.47,0,.8,1,0,.14,0,.125,1,0,.33,.33,1,0,0,0,0,.14,0,.125,1,0,.33,.33,1,0,0,4.725,0,25mar2020,3,3,2020,25,"North Dakota","ND",0,9,2.197225,.8109303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,0,1,0,0,1,.22203451,-.15341527,.00847
"2020-03-26","USA","North Dakota",58,58,0,0,761723,47.446,-100.47,0,.8,1,0,.28,0,.125,1,0,.33,.33,1,0,0,0,0,.28,0,.125,1,0,.33,.33,1,0,0,4.865,0,26mar2020,4,3,2020,26,"North Dakota","ND",0,13,2.564949,.3677247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,0,1,0,0,1,-.12858825,-.15341527,-.02037144
"2020-03-28","USA","North Dakota",93,93,1,1,761723,47.446,-100.47,0,.8,1,0,.28,0,.125,1,0,.33,1,1,0,0,0,0,.28,0,.125,1,0,.33,1,1,0,0,5.535,0,28mar2020,6,3,2020,28,"North Dakota","ND",0,25,3.218876,.9162908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,0,1,0,0,1,.54491539,-.15341527,-.01705571
"2020-03-30","USA","North Dakota",109,109,3,3,761723,47.446,-100.47,0,.8,1,0,.28,0,.125,1,0,.33,1,1,0,0,0,0,.28,0,.125,1,0,.33,1,1,0,0,5.535,0,30mar2020,1,3,2020,30,"North Dakota","ND",0,12,2.484907,1.098612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,0,1,0,0,1,.63089756,-.15341527,.07928368
"2020-03-31","USA","North Dakota",126,126,3,3,761723,47.446,-100.47,0,.8,1,0,.28,0,.125,1,0,.33,1,1,0,0,0,0,.28,0,.125,1,0,.33,1,1,0,0,5.535,0,31mar2020,2,3,2020,31,"North Dakota","ND",0,17,2.833213,.3483067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,0,1,0,0,1,-.07537127,-.15341527,.03524685
"2020-04-01","USA","North Dakota",147,147,3,3,761723,47.446,-100.47,0,.8,1,0,.28,0,.125,1,0,.33,1,1,0,0,0,0,.28,0,.125,1,0,.33,1,1,0,0,5.535,0,01apr2020,3,4,2020,1,"North Dakota","ND",0,21,3.044523,.2113092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,0,1,0,0,1,-.18559188,-.15341527,.00847
"2020-04-03","USA","North Dakota",173,173,3,3,761723,47.446,-100.47,0,.8,1,0,.35,0,.125,1,0,.33,1,1,0,0,0,0,.35,0,.125,1,0,.33,1,1,0,0,5.605,0,03apr2020,5,4,2020,3,"North Dakota","ND",0,14,2.639057,.1541507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,0,1,0,0,1,-.2049329,-.15341527,.00252324
"2020-04-05","USA","North Dakota",207,207,3,3,761723,47.446,-100.47,0,.8,1,0,.35,0,.125,1,0,.33,1,1,0,0,0,0,.35,0,.125,1,0,.33,1,1,0,0,5.605,0,05apr2020,0,4,2020,5,"North Dakota","ND",0,21,3.044523,.4795732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,0,1,0,0,1,.24115515,-.15341527,-.11814228
"2020-03-15","USA","Ohio",37,37,0,0,11747694,40.477,-82.627,0,.8,1,.1,.28,0,.125,0,0,.33,.33,0,0,0,0,.1,.1570483,0,.125,0,0,.33,.33,0,0,0,2.965,0,15mar2020,0,3,2020,15,"Ohio","OH",0,12,2.484907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,0,1,1,0,0,0,-.53342302,-.19452136,-.11814228
"2020-03-16","USA","Ohio",50,50,0,0,11747694,40.477,-82.627,0,.8,1,.1,.28,0,.125,0,0,.33,.33,1,0,0,0,.1,.1570483,0,.125,0,0,.33,.33,1,0,0,3.965,0,16mar2020,1,3,2020,16,"Ohio","OH",0,13,2.564949,.0800426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,0,1,1,0,0,1,-.33735677,-.19452136,.07928368
"2020-03-17","USA","Ohio",67,67,0,0,11747694,40.477,-82.627,0,.8,1,.1,.28,0,.125,1,0,.33,.33,1,0,0,0,.1,.28,0,.125,1,0,.33,.33,1,0,0,4.965,0,17mar2020,2,3,2020,17,"Ohio","OH",0,17,2.833213,.2682641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,1,0,0,1,-.24329462,-.19452136,.03524685
"2020-03-18","USA","Ohio",86,86,0,0,11747694,40.477,-82.627,0,.8,1,.1,.28,0,.125,1,0,.33,.33,1,0,0,0,.1,.28,0,.125,1,0,.33,.33,1,0,0,4.965,0,18mar2020,3,3,2020,18,"Ohio","OH",0,19,2.944439,.1112256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,1,0,0,1,-.37355622,-.19452136,.00847
"2020-03-19","USA","Ohio",119,119,0,0,11747694,40.477,-82.627,0,.8,1,.1,.28,0,.125,1,0,.33,.33,1,0,0,0,.1,.28,0,.125,1,0,.33,.33,1,0,0,4.965,0,19mar2020,4,3,2020,19,"Ohio","OH",0,33,3.496508,.5520687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,1,0,0,1,.09612832,-.19452136,-.02037144
"2020-03-20","USA","Ohio",169,169,1,1,11747694,40.477,-82.627,0,.8,1,.1,.49,0,.125,1,0,.33,.33,1,0,0,0,.1,.49,0,.125,1,0,.33,.33,1,0,0,5.175,0,20mar2020,5,3,2020,20,"Ohio","OH",0,50,3.912023,.4155154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,1,0,0,1,.03229245,-.19452136,.00252324
"2020-03-21","USA","Ohio",247,247,3,3,11747694,40.477,-82.627,0,.8,1,.1,.49,0,.125,1,0,.33,.33,1,0,0,0,.1,.49,0,.125,1,0,.33,.33,1,0,0,5.175,0,21mar2020,6,3,2020,21,"Ohio","OH",0,78,4.356709,.4446859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,1,0,0,1,.08104191,-.19452136,-.01705571
"2020-03-22","USA","Ohio",351,351,3,3,11747694,40.477,-82.627,0,.8,1,.1,.49,0,.125,1,0,.33,1,1,0,0,0,.1,.49,0,.125,1,0,.33,1,1,0,0,5.845,0,22mar2020,0,3,2020,22,"Ohio","OH",0,104,4.644391,.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,1,0,0,1,.15337788,-.19452136,-.11814228
"2020-03-24","USA","Ohio",563,563,8,8,11747694,40.477,-82.627,0,1,1,1,.49,1,1,1,0,.33,1,1,1,0,0,1,.49,1,1,1,0,.33,1,1,1,0,9.82,0,24mar2020,2,3,2020,24,"Ohio","OH",0,132,4.882802,.5007753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,1,1,.3259076,-.19452136,.03524685
"2020-03-25","USA","Ohio",703,703,10,10,11747694,40.477,-82.627,0,1,1,1,.49,1,1,1,0,.33,1,1,1,0,0,1,.49,1,1,1,0,.33,1,1,1,0,9.82,1,25mar2020,3,3,2020,25,"Ohio","OH",0,140,4.941642,.0588403,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,1,1,0,1,1,1,1,1,0,1,1,-3.255e-12,-.19452136,.00847
"2020-03-26","USA","Ohio",867,867,16,16,11747694,40.477,-82.627,0,1,1,1,.49,1,1,1,0,.33,1,1,1,0,0,1,.49,1,1,1,0,.33,1,1,1,0,9.82,1,26mar2020,4,3,2020,26,"Ohio","OH",0,164,5.099866,.1582241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,1,1,.03897465,-.19452136,-.02037144
"2020-03-27","USA","Ohio",1137,1137,19,19,11747694,40.477,-82.627,0,1,1,1,.49,1,1,1,0,.33,1,1,1,0,0,1,.49,1,1,1,0,.33,1,1,1,0,9.82,1,27mar2020,5,3,2020,27,"Ohio","OH",0,270,5.598422,.4985557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,1,1,.35641153,-.19452136,.00252324
"2020-03-30","USA","Ohio",1933,1933,39,39,11747694,40.477,-82.627,0,1,1,1,.49,1,1,1,0,.33,1,1,1,0,0,1,.49,1,1,1,0,.33,1,1,1,0,9.82,1,30mar2020,1,3,2020,30,"Ohio","OH",0,282,5.641907,.1365757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,1,1,-.08232887,-.19452136,.07928368
