date,adm1_name,adm0_name,cum_confirmed_cases,cum_deaths,cum_recoveries,active_cases,lat,lon,active_cases_new,population,business_closure_opt,emergency_declaration,event_cancel,no_demonstration,no_gathering_opt,pos_cases_quarantine,religious_closure,school_closure,social_distance_opt,testing_regime,travel_ban_intl_in_opt,travel_ban_intl_out_opt,welfare_services_closure,work_from_home_opt,travel_ban_intl_in_opt_country_l,travel_ban_intl_out_opt_country_,policies_enacted,t,dow,month,year,day,adm1_id,longest_series,l_active_cases,daily_confirmed_cases,l_cum_confirmed_cases,D_l_active_cases,transmissionrate,D_l_active_cases_raw,testing_change_kor_20feb2020,testing_change_kor_29feb2020,testing_change_kor_22mar2020,testing_change_kor_27mar2020,sample_avg,day_avg,p_kor_1,p_kor_2,p_kor_3,p_kor_4,_reghdfe_resid,__hdfe1__,__hdfe2__,country,D_l_cum_confirmed_cases,adm2_name,cum_confirmed_cases_imputed,travel_ban_intl_out,travel_ban_local,business_closure,social_distance,no_gathering,transit_suspension,work_from_home,home_isolation,travel_ban_intl_in,travel_ban_local_popwt,business_closure_popwt,social_distance_popwt,school_closure_popwt,no_gathering_popwt,transit_suspension_popwt,work_from_home_popwt,pos_cases_quarantine_popwt,home_isolation_popwt,social_distance_opt_popwt,work_from_home_opt_popwt,adm2_id,social_distance_comb_popwt,work_from_home_comb_popwt,p_ita_1,p_ita_2,p_ita_3,p_ita_4,p_ita_5
2020-03-28,Lazio,ITA,232,NA,NA,NA,41.63964,13.35117,NA,489083,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,28mar2020,6,3,2020,28,Frosinone,0,NA,41,3.713572,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.68047879,0.16013278,0.03383129,ITA,0.1582239,Frosinone,232,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Frosinone,1,1,1,1,1,1,1
2020-03-30,Lazio,ITA,290,NA,NA,NA,41.63964,13.35117,NA,489083,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,30mar2020,1,3,2020,30,Frosinone,0,NA,38,3.637586,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.0960342,0.16013278,-0.06698336,ITA,0.6418538,Frosinone,290,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Frosinone,1,1,1,1,1,1,1
2020-04-03,Lazio,ITA,354,NA,NA,NA,41.63964,13.35117,NA,489083,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,03apr2020,5,4,2020,3,Frosinone,0,NA,20,2.995732,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.62082846,0.16013278,-0.03940546,ITA,1.386294,Frosinone,354,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Frosinone,1,1,1,1,1,1,1
2020-04-06,Lazio,ITA,374,NA,NA,NA,41.63964,13.35117,NA,489083,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,06apr2020,1,4,2020,6,Frosinone,0,NA,5,1.609438,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.73788801,0.16013278,-0.06698336,ITA,0,Frosinone,374,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Frosinone,1,1,1,1,1,1,1
2020-03-09,Liguria,ITA,38,NA,NA,NA,44.41149,8.932699,NA,841180,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,1,NA,NA,6.33,09mar2020,1,3,2020,9,Genova,0,NA,13,2.564949,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.80008444,0.21426337,-0.06698336,ITA,0.2623641,Genova,38,1,0,0.33,1,1,0,0,0,0,0,0.33,1,1,1,0,0,1,0,0,1,Genova,1,0.5,1,1,0,1,0
2020-03-11,Liguria,ITA,63,NA,NA,NA,44.41149,8.932699,NA,841180,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,11mar2020,3,3,2020,11,Genova,0,NA,21,3.044523,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.74490223,0.21426337,-0.01403631,ITA,1.658228,Genova,63,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Genova,1,1,1,1,1,1,1
2020-03-12,Liguria,ITA,92,NA,NA,NA,44.41149,8.932699,NA,841180,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,12mar2020,4,3,2020,12,Genova,0,NA,29,3.367296,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.58726408,0.21426337,-0.01732495,ITA,0.3227732,Genova,92,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Genova,1,1,1,1,1,1,1
2020-03-13,Liguria,ITA,128,NA,NA,NA,44.41149,8.932699,NA,841180,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,13mar2020,5,3,2020,13,Genova,0,NA,36,3.583519,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.67173354,0.21426337,-0.03940546,ITA,0.2162232,Genova,128,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Genova,1,1,1,1,1,1,1
2020-03-14,Liguria,ITA,231,NA,NA,NA,44.41149,8.932699,NA,841180,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,14mar2020,6,3,2020,14,Genova,0,NA,103,4.634729,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.09001639,0.21426337,0.03383129,ITA,1.05121,Genova,231,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Genova,1,1,1,1,1,1,1
2020-03-19,Liguria,ITA,488,NA,NA,NA,44.41149,8.932699,NA,841180,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,19mar2020,4,3,2020,19,Genova,0,NA,110,4.70048,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.08075787,0.21426337,-0.01732495,ITA,0.8292794,Genova,488,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Genova,1,1,1,1,1,1,1
2020-03-22,Liguria,ITA,677,NA,NA,NA,44.41149,8.932699,NA,841180,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,22mar2020,0,3,2020,22,Genova,0,NA,116,4.75359,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.34700529,0.21426337,0.02122235,ITA,1.22723,Genova,677,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Genova,1,1,1,1,1,1,1
2020-03-28,Liguria,ITA,879,NA,NA,NA,44.41149,8.932699,NA,841180,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,28mar2020,6,3,2020,28,Genova,0,NA,62,4.127134,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.7730322,0.21426337,0.03383129,ITA,0.119801,Genova,879,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Genova,1,1,1,1,1,1,1
2020-03-29,Liguria,ITA,1026,NA,NA,NA,44.41149,8.932699,NA,841180,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,29mar2020,0,3,2020,29,Genova,0,NA,147,4.990433,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.01692589,0.21426337,0.02122235,ITA,0.8632984,Genova,1026,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Genova,1,1,1,1,1,1,1
2020-04-02,Liguria,ITA,1153,NA,NA,NA,44.41149,8.932699,NA,841180,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,02apr2020,4,4,2020,2,Genova,0,NA,45,3.806663,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.40003628,0.21426337,-0.01732495,ITA,1.241713,Genova,1153,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Genova,1,1,1,1,1,1,1
2020-04-04,Liguria,ITA,1312,NA,NA,NA,44.41149,8.932699,NA,841180,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,04apr2020,6,4,2020,4,Genova,0,NA,132,4.882802,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.69413184000000006,0.21426337,0.03383129,ITA,1.586965,Genova,1312,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Genova,1,1,1,1,1,1,1
2020-04-05,Liguria,ITA,1924,NA,NA,NA,44.41149,8.932699,NA,841180,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,05apr2020,0,4,2020,5,Genova,0,NA,612,6.416732,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.653706,0.21426337,0.02122235,ITA,1.53393,Genova,1924,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Genova,1,1,1,1,1,1,1
2020-03-18,Friuli Venezia Giulia,ITA,25,NA,NA,NA,45.9415,13.62212,NA,139403,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,18mar2020,3,3,2020,18,Gorizia,0,NA,7,1.94591,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.41718912,0.13651122,-0.01403631,ITA,1.252763,Gorizia,25,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Gorizia,1,1,1,1,1,1,1
2020-03-21,Friuli Venezia Giulia,ITA,38,NA,NA,NA,45.9415,13.62212,NA,139403,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,21mar2020,6,3,2020,21,Gorizia,0,NA,8,2.079442,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.50285297,0.13651122,0.03383129,ITA,1.386294,Gorizia,38,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Gorizia,1,1,1,1,1,1,1
2020-03-23,Friuli Venezia Giulia,ITA,55,NA,NA,NA,45.9415,13.62212,NA,139403,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,23mar2020,1,3,2020,23,Gorizia,0,NA,11,2.397895,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.10813061,0.13651122,-0.06698336,ITA,0.6061358,Gorizia,55,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Gorizia,1,1,1,1,1,1,1
2020-03-25,Friuli Venezia Giulia,ITA,65,NA,NA,NA,45.9415,13.62212,NA,139403,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,25mar2020,3,3,2020,25,Gorizia,0,NA,8,2.079442,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.61908086,0.13651122,-0.01403631,ITA,1.386294,Gorizia,65,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Gorizia,1,1,1,1,1,1,1
2020-03-26,Friuli Venezia Giulia,ITA,75,NA,NA,NA,45.9415,13.62212,NA,139403,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,26mar2020,4,3,2020,26,Gorizia,0,NA,10,2.302585,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.54078129,0.13651122,-0.01732495,ITA,0.2231436,Gorizia,75,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Gorizia,1,1,1,1,1,1,1
2020-03-28,Friuli Venezia Giulia,ITA,85,NA,NA,NA,45.9415,13.62212,NA,139403,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,28mar2020,6,3,2020,28,Gorizia,0,NA,6,1.791759,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.40961598,0.13651122,0.03383129,ITA,0.4054651,Gorizia,85,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Gorizia,1,1,1,1,1,1,1
2020-03-29,Friuli Venezia Giulia,ITA,91,NA,NA,NA,45.9415,13.62212,NA,139403,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,29mar2020,0,3,2020,29,Gorizia,0,NA,6,1.791759,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.80247216,0.13651122,0.02122235,ITA,0,Gorizia,91,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Gorizia,1,1,1,1,1,1,1
2020-04-01,Friuli Venezia Giulia,ITA,106,NA,NA,NA,45.9415,13.62212,NA,139403,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,01apr2020,3,4,2020,1,Gorizia,0,NA,8,2.079442,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.63368205,0.13651122,-0.01403631,ITA,0.1335315,Gorizia,106,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Gorizia,1,1,1,1,1,1,1
2020-04-04,Friuli Venezia Giulia,ITA,115,NA,NA,NA,45.9415,13.62212,NA,139403,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,04apr2020,6,4,2020,4,Gorizia,0,NA,4,1.386294,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.57121326,0.13651122,0.03383129,ITA,1.386294,Gorizia,115,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Gorizia,1,1,1,1,1,1,1
2020-04-06,Friuli Venezia Giulia,ITA,119,NA,NA,NA,45.9415,13.62212,NA,139403,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,06apr2020,1,4,2020,6,Gorizia,0,NA,3,1.098612,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.38434586,0.13651122,-0.06698336,ITA,1.098612,Gorizia,119,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Gorizia,1,1,1,1,1,1,1
2020-03-12,Toscana,ITA,16,NA,NA,NA,42.76027,11.11356,NA,221629,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,12mar2020,4,3,2020,12,Grosseto,0,NA,4,1.386294,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.16380456,-0.1664313,-0.01732495,ITA,0.6931472,Grosseto,16,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Grosseto,1,1,1,1,1,1,1
2020-03-16,Toscana,ITA,50,NA,NA,NA,42.76027,11.11356,NA,221629,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,16mar2020,1,3,2020,16,Grosseto,0,NA,12,2.484907,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.05931236,-0.1664313,-0.06698336,ITA,0.5389966,Grosseto,50,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Grosseto,1,1,1,1,1,1,1
2020-03-19,Toscana,ITA,89,NA,NA,NA,42.76027,11.11356,NA,221629,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,19mar2020,4,3,2020,19,Grosseto,0,NA,21,3.044523,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.43573835,-0.1664313,-0.01732495,ITA,0.965081,Grosseto,89,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Grosseto,1,1,1,1,1,1,1
2020-03-21,Toscana,ITA,106,NA,NA,NA,42.76027,11.11356,NA,221629,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,21mar2020,6,3,2020,21,Grosseto,0,NA,9,2.197225,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.46271579,-0.1664313,0.03383129,ITA,0.1177831,Grosseto,106,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Grosseto,1,1,1,1,1,1,1
2020-03-22,Toscana,ITA,120,NA,NA,NA,42.76027,11.11356,NA,221629,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,22mar2020,0,3,2020,22,Grosseto,0,NA,14,2.639057,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.05769685,-0.1664313,0.02122235,ITA,0.4418328,Grosseto,120,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Grosseto,1,1,1,1,1,1,1
2020-03-24,Toscana,ITA,140,NA,NA,NA,42.76027,11.11356,NA,221629,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,24mar2020,2,3,2020,24,Grosseto,0,NA,12,2.484907,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.15297141,-0.1664313,0.08012925,ITA,0.4054651,Grosseto,140,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Grosseto,1,1,1,1,1,1,1
2020-03-26,Toscana,ITA,174,NA,NA,NA,42.76027,11.11356,NA,221629,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,26mar2020,4,3,2020,26,Grosseto,0,NA,27,3.295837,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.88894449,-0.1664313,-0.01732495,ITA,1.349927,Grosseto,174,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Grosseto,1,1,1,1,1,1,1
2020-03-31,Toscana,ITA,257,NA,NA,NA,42.76027,11.11356,NA,221629,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,31mar2020,2,3,2020,31,Grosseto,0,NA,6,1.791759,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.55843654,-0.1664313,0.08012925,ITA,0,Grosseto,257,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Grosseto,1,1,1,1,1,1,1
2020-04-01,Toscana,ITA,263,NA,NA,NA,42.76027,11.11356,NA,221629,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,01apr2020,3,4,2020,1,Grosseto,0,NA,6,1.791759,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.46427097,-0.1664313,-0.01403631,ITA,0,Grosseto,263,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Grosseto,1,1,1,1,1,1,1
2020-04-06,Toscana,ITA,284,NA,NA,NA,42.76027,11.11356,NA,221629,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,06apr2020,1,4,2020,6,Grosseto,0,NA,7,1.94591,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.1482918,-0.1664313,-0.06698336,ITA,0.5596157,Grosseto,284,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Grosseto,1,1,1,1,1,1,1
2020-03-10,Liguria,ITA,15,NA,NA,NA,43.88571,8.02785,NA,213840,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.16,10mar2020,2,3,2020,10,Imperia,0,NA,4,1.386294,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.79950045,1.3370289,0.08012925,ITA,1.386294,Imperia,15,1,0.5,0.33,1,1,0,1,0.33,1,0.5,0.33,1,1,1,0,1,1,0.33,0,0,Imperia,1,1,1,1,1,1,1
2020-03-12,Liguria,ITA,32,NA,NA,NA,43.88571,8.02785,NA,213840,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,12mar2020,4,3,2020,12,Imperia,0,NA,14,2.639057,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.49235775,1.3370289,-0.01732495,ITA,1.540445,Imperia,32,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Imperia,1,1,1,1,1,1,1
2020-03-14,Liguria,ITA,64,NA,NA,NA,43.88571,8.02785,NA,213840,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,14mar2020,6,3,2020,14,Imperia,0,NA,23,3.135494,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-1.1456895,1.3370289,0.03383129,ITA,0.9382696,Imperia,64,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Imperia,1,1,1,1,1,1,1
2020-03-20,Liguria,ITA,145,NA,NA,NA,43.88571,8.02785,NA,213840,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,20mar2020,5,3,2020,20,Imperia,0,NA,28,3.332205,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-1.4511065,1.3370289,-0.03940546,ITA,0.5596159,Imperia,145,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Imperia,1,1,1,1,1,1,1
2020-04-05,Liguria,ITA,586,NA,NA,NA,43.88571,8.02785,NA,213840,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,05apr2020,0,4,2020,5,Imperia,0,NA,362,5.891644,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,3.8886541,1.3370289,0.02122235,ITA,5.891644,Imperia,586,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Imperia,1,1,1,1,1,1,1
2020-04-03,Molise,ITA,15,NA,NA,NA,41.58801,14.22575,NA,84379,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,03apr2020,5,4,2020,3,Isernia,0,NA,4,1.386294,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.1865252,0.96748644,-0.03940546,ITA,1.386294,Isernia,15,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Isernia,1,1,1,1,1,1,1
2020-04-04,Molise,ITA,40,NA,NA,NA,41.58801,14.22575,NA,84379,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,04apr2020,6,4,2020,4,Isernia,0,NA,25,3.218876,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.1865252,0.96748644,0.03383129,ITA,1.832582,Isernia,40,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Isernia,1,1,1,1,1,1,1
2020-03-16,Abruzzo,ITA,18,NA,NA,NA,42.35122,13.39844,NA,299031,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,16mar2020,1,3,2020,16,L'Aquila,0,NA,3,1.098612,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.25882044,0.01817005,-0.06698336,ITA,0.4054651,L'Aquila,18,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,L'Aquila,1,1,1,1,1,1,1
2020-03-18,Abruzzo,ITA,20,NA,NA,NA,42.35122,13.39844,NA,299031,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,18mar2020,3,3,2020,18,L'Aquila,0,NA,1,0,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.71723262,0.01817005,-0.01403631,ITA,0,L'Aquila,20,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,L'Aquila,1,1,1,1,1,1,1
2020-03-19,Abruzzo,ITA,25,NA,NA,NA,42.35122,13.39844,NA,299031,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,19mar2020,4,3,2020,19,L'Aquila,0,NA,5,1.609438,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.89549396,0.01817005,-0.01732495,ITA,1.609438,L'Aquila,25,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,L'Aquila,1,1,1,1,1,1,1
2020-03-22,Abruzzo,ITA,38,NA,NA,NA,42.35122,13.39844,NA,299031,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,22mar2020,0,3,2020,22,L'Aquila,0,NA,7,1.94591,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.56863192,0.01817005,0.02122235,ITA,1.252763,L'Aquila,38,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,L'Aquila,1,1,1,1,1,1,1
2020-03-24,Abruzzo,ITA,47,NA,NA,NA,42.35122,13.39844,NA,299031,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,24mar2020,2,3,2020,24,L'Aquila,0,NA,7,1.94591,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.50972502,0.01817005,0.08012925,ITA,1.252763,L'Aquila,47,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,L'Aquila,1,1,1,1,1,1,1
2020-03-25,Abruzzo,ITA,60,NA,NA,NA,42.35122,13.39844,NA,299031,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,25mar2020,3,3,2020,25,L'Aquila,0,NA,13,2.564949,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.02983315,0.01817005,-0.01403631,ITA,0.6190392,L'Aquila,60,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,L'Aquila,1,1,1,1,1,1,1
2020-03-27,Abruzzo,ITA,75,NA,NA,NA,42.35122,13.39844,NA,299031,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,27mar2020,5,3,2020,27,L'Aquila,0,NA,11,2.397895,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.38809779,0.01817005,-0.03940546,ITA,1.011601,L'Aquila,75,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,L'Aquila,1,1,1,1,1,1,1
2020-03-28,Abruzzo,ITA,88,NA,NA,NA,42.35122,13.39844,NA,299031,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,28mar2020,6,3,2020,28,L'Aquila,0,NA,13,2.564949,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.52968599,0.01817005,0.03383129,ITA,0.1670539,L'Aquila,88,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,L'Aquila,1,1,1,1,1,1,1
