date,adm1_name,adm0_name,cum_confirmed_cases,cum_deaths,cum_recoveries,active_cases,lat,lon,active_cases_new,population,business_closure_opt,emergency_declaration,event_cancel,no_demonstration,no_gathering_opt,pos_cases_quarantine,religious_closure,school_closure,social_distance_opt,testing_regime,travel_ban_intl_in_opt,travel_ban_intl_out_opt,welfare_services_closure,work_from_home_opt,travel_ban_intl_in_opt_country_l,travel_ban_intl_out_opt_country_,policies_enacted,t,dow,month,year,day,adm1_id,longest_series,l_active_cases,l_cum_confirmed_cases,D_l_active_cases,transmissionrate,D_l_active_cases_raw,testing_change_kor_20feb2020,testing_change_kor_29feb2020,testing_change_kor_22mar2020,testing_change_kor_27mar2020,sample_avg,day_avg,p_kor_1,p_kor_2,p_kor_3,p_kor_4,_reghdfe_resid,__hdfe1__,__hdfe2__
"2020-02-23","Busan","KOR",38,0,0,38,35.202,129.081,22,3410925,0,0,1,0,0,0,0,0,0,4,1,1,0,0,"","",3,23feb2020,0,2,2020,23,"Busan",0,3.637586,3.637586,.8649974,1.375,.8649974,0,0,0,0,,,0,0,0,0,.58140881,-.03437155,.00381491
"2020-02-24","Busan","KOR",44,0,0,44,35.202,129.081,6,3410925,0,0,1,0,0,0,0,0,0,4,1,1,0,0,"","",3,24feb2020,1,2,2020,24,"Busan",0,3.78419,3.78419,.1466036,.1578947,.1466036,0,0,0,0,,,0,0,0,0,-.11252319,-.03437155,-.02064689
"2020-02-25","Busan","KOR",55,0,0,55,35.202,129.081,11,3410925,0,0,1,0,0,0,0,0,0,4,1,1,0,0,"","",3,25feb2020,2,2,2020,25,"Busan",0,4.007333,4.007333,.2231436,.25,.2231436,0,0,0,0,,,0,0,0,0,-.04829648,-.03437155,-.00833361
"2020-02-26","Busan","KOR",60,0,0,60,35.202,129.081,5,3410925,0,0,1,0,0,0,1,0,0,4,1,1,0,0,"","",4,26feb2020,3,2,2020,26,"Busan",0,4.094345,4.094345,.0870113,.0909091,.0870113,0,0,0,0,,,0,1,0,0,-.08736326,-.03437155,-.0041242
"2020-02-27","Busan","KOR",66,0,0,66,35.202,129.081,6,3410925,0,0,1,0,0,0,1,0,0,4,1,1,0,0,"","",4,27feb2020,4,2,2020,27,"Busan",0,4.189655,4.189655,.0953102,.1,.0953102,0,0,0,0,,,0,1,0,0,-.07970038,-.03437155,-.00348821
"2020-02-28","Busan","KOR",71,0,0,71,35.202,129.081,5,3410925,0,0,1,0,0,0,1,0,0,4,1,1,1,0,"","",5,28feb2020,5,2,2020,28,"Busan",0,4.26268,4.26268,.0730252,.0757576,.0730252,0,0,0,0,,,0,1,0,0,-.03810224,-.03437155,.03390352
"2020-02-29","Busan","KOR",76,0,0,76,35.202,129.081,5,3410925,0,0,1,0,0,0,1,0,1,5,1,1,1,0,"","",6,29feb2020,6,2,2020,29,"Busan",0,4.330733,4.330733,.0680532,.0704225,.0680532,0,1,0,0,,,1,1,0,0,-.02674095,-.03437155,-.00158444
"2020-03-01","Busan","KOR",78,0,0,78,35.202,129.081,2,3410925,0,0,1,0,0,0,1,0,1,5,1,1,1,0,"","",6,01mar2020,0,3,2020,1,"Busan",0,4.356709,4.356709,.0263158,.0263158,.0259757,0,0,0,0,,,1,1,0,0,-.03393509,-.03437155,.00381491
"2020-03-02","Busan","KOR",79,0,1,78,35.202,129.081,1,3410925,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,02mar2020,1,3,2020,2,"Busan",0,4.356709,4.369448,.0128205,.0128205,0,0,0,0,0,,,1,1,0,0,-.02296857,-.03437155,-.02064689
"2020-03-03","Busan","KOR",82,0,1,81,35.202,129.081,3,3410925,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,03mar2020,2,3,2020,3,"Busan",0,4.394449,4.406719,.0384615,.0384615,.0377402,0,0,0,0,,,1,1,0,0,-.00964082,-.03437155,-.00833361
"2020-03-04","Busan","KOR",83,0,2,81,35.202,129.081,1,3410925,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,04mar2020,3,3,2020,4,"Busan",0,4.394449,4.41884,.0123457,.0123457,0,0,0,0,0,,,1,1,0,0,-.03996608,-.03437155,-.0041242
"2020-03-05","Busan","KOR",84,0,2,82,35.202,129.081,1,3410925,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,05mar2020,4,3,2020,5,"Busan",0,4.406719,4.430817,.0123457,.0123457,.01227,0,0,0,0,,,1,1,0,0,-.04060207,-.03437155,-.00348821
"2020-03-06","Busan","KOR",87,0,2,85,35.202,129.081,3,3410925,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,06mar2020,5,3,2020,6,"Busan",0,4.442651,4.465908,.0365854,.0365854,.0359321,0,0,0,0,,,1,1,0,0,-.05375412,-.03437155,.03390352
"2020-03-07","Busan","KOR",88,0,2,86,35.202,129.081,1,3410925,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,07mar2020,6,3,2020,7,"Busan",0,4.454347,4.477337,.0117647,.0117647,.0116959,0,0,0,0,,,1,1,0,0,-.04308682,-.03437155,-.00158444
"2020-03-08","Busan","KOR",88,0,9,79,35.202,129.081,0,3410925,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,08mar2020,0,3,2020,8,"Busan",0,4.369448,4.477337,0,0,-.0848994,0,0,0,0,,,1,1,0,0,-.06025088,-.03437155,.00381491
"2020-03-09","Busan","KOR",88,0,10,78,35.202,129.081,0,3410925,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,09mar2020,1,3,2020,9,"Busan",0,4.356709,4.477337,0,0,-.0127387,0,0,0,0,,,1,1,0,0,-.03578908,-.03437155,-.02064689
"2020-03-10","Busan","KOR",90,0,10,80,35.202,129.081,2,3410925,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,10mar2020,2,3,2020,10,"Busan",0,4.382027,4.49981,.025641,.025641,.0253177,0,0,0,0,,,1,1,0,0,-.02246133,-.03437155,-.00833361
"2020-03-11","Busan","KOR",91,0,21,70,35.202,129.081,1,3410925,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"","",8,11mar2020,3,3,2020,11,"Busan",0,4.248495,4.510859,.0125,.0125,-.1335316,0,0,0,0,,,1,1,0,0,-.01902378,-.03437155,-.0041242
"2020-03-12","Busan","KOR",91,0,29,62,35.202,129.081,0,3410925,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"","",8,12mar2020,4,3,2020,12,"Busan",0,4.127134,4.510859,0,0,-.1213608,0,0,0,0,,,1,1,0,0,-.03215977,-.03437155,-.00348821
"2020-03-13","Busan","KOR",94,1,36,57,35.202,129.081,3,3410925,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"","",8,13mar2020,5,3,2020,13,"Busan",0,4.043051,4.543295,.0483871,.0483871,-.0840831,0,0,0,0,,,1,1,0,0,-.02116441,-.03437155,.03390352
"2020-03-14","Busan","KOR",96,1,40,55,35.202,129.081,2,3410925,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"","",8,14mar2020,6,3,2020,14,"Busan",0,4.007333,4.564348,.0350877,.0350877,-.035718,0,0,0,0,,,1,1,0,0,.00102418,-.03437155,-.00158444
"2020-03-15","Busan","KOR",97,1,52,44,35.202,129.081,1,3410925,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"","",8,15mar2020,0,3,2020,15,"Busan",0,3.78419,4.574711,.0181818,.0181818,-.2231436,0,0,0,0,,,1,1,0,0,-.02128108,-.03437155,.00381491
"2020-03-16","Busan","KOR",97,1,53,43,35.202,129.081,0,3410925,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"","",9,16mar2020,1,3,2020,16,"Busan",0,3.7612,4.574711,0,0,-.0229895,0,0,0,0,,,1,1,0,0,.00578689,-.03437155,-.02064689
"2020-03-17","Busan","KOR",98,1,54,43,35.202,129.081,1,3410925,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"","",9,17mar2020,2,3,2020,17,"Busan",0,3.7612,4.584968,.0232558,.0232558,0,0,0,0,0,,,1,1,0,0,.01672942,-.03437155,-.00833361
"2020-03-18","Busan","KOR",100,1,54,45,35.202,129.081,2,3410925,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"","",9,18mar2020,3,3,2020,18,"Busan",0,3.806663,4.60517,.0454624,.0465116,.0454624,0,0,0,0,,,1,1,0,0,.03472657,-.03437155,-.0041242
"2020-03-19","Busan","KOR",100,1,57,42,35.202,129.081,0,3410925,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"","",9,19mar2020,4,3,2020,19,"Busan",0,3.73767,4.60517,0,0,-.0689929,0,0,0,0,,,1,1,0,0,-.01137179,-.03437155,-.00348821
"2020-03-20","Busan","KOR",100,1,57,42,35.202,129.081,0,3410925,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"","",9,20mar2020,5,3,2020,20,"Busan",0,3.73767,4.60517,0,0,0,0,0,0,0,,,1,1,0,0,-.04876352,-.03437155,.03390352
"2020-03-21","Busan","KOR",100,1,59,40,35.202,129.081,0,3410925,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"","",9,21mar2020,6,3,2020,21,"Busan",0,3.688879,4.60517,0,0,-.0487902,0,0,0,0,,,1,1,0,0,-.01327556,-.03437155,-.00158444
"2020-03-22","Busan","KOR",103,1,61,41,35.202,129.081,3,3410925,0,0,1,0,1,.25,1,1,1,6,1,1,1,1,"","",10,22mar2020,0,3,2020,22,"Busan",0,3.713572,4.634729,.075,.075,.0246925,0,0,1,0,,,1,1,0,1,.06159017,-.03437155,.00381491
"2020-03-23","Busan","KOR",103,1,61,41,35.202,129.081,0,3410925,0,0,1,0,1,.25,1,1,1,6,1,1,1,1,"","",10,23mar2020,1,3,2020,23,"Busan",0,3.713572,4.634729,0,0,0,0,0,0,0,,,1,1,0,1,.00074187,-.03437155,-.02064689
"2020-03-24","Busan","KOR",104,1,63,40,35.202,129.081,1,3410925,0,0,1,0,1,.25,1,1,1,6,1,1,1,1,"","",10,24mar2020,2,3,2020,24,"Busan",0,3.688879,4.644391,.0243902,.0243902,-.0246925,0,0,0,0,,,1,1,0,1,.01281884,-.03437155,-.00833361
"2020-03-25","Busan","KOR",104,2,65,37,35.202,129.081,0,3410925,0,0,1,0,1,.25,1,1,1,6,1,1,1,1,"","",10,25mar2020,3,3,2020,25,"Busan",0,3.610918,4.644391,0,0,-.0779617,0,0,0,0,,,1,1,0,1,-.01578081,-.03437155,-.0041242
"2020-03-26","Busan","KOR",105,2,71,32,35.202,129.081,1,3410925,0,0,1,0,1,.25,1,1,1,6,1,1,1,1,"","",10,26mar2020,4,3,2020,26,"Busan",0,3.465736,4.65396,.027027,.027027,-.1451819,0,0,0,0,,,1,1,0,1,.01061023,-.03437155,-.00348821
"2020-03-27","Busan","KOR",111,2,77,32,35.202,129.081,6,3410925,0,0,1,0,1,.5,1,1,1,7,1,1,1,1,"","",10,27mar2020,5,3,2020,27,"Busan",0,3.465736,4.70953,.1875,.1875,0,0,0,0,1,,,1,1,0,1,.16738673,-.03437155,.03390352
"2020-03-28","Busan","KOR",113,3,81,29,35.202,129.081,2,3410925,0,0,1,0,1,.5,1,1,1,7,1,1,1,1,"","",10,28mar2020,6,3,2020,28,"Busan",0,3.367296,4.727388,.0625,.0625,-.0984402,0,0,0,0,,,1,1,0,1,.03913442,-.03437155,-.00158444
"2020-03-29","Busan","KOR",115,3,85,27,35.202,129.081,2,3410925,0,0,1,0,1,.5,1,1,1,7,1,1,1,1,"","",10,29mar2020,0,3,2020,29,"Busan",0,3.295837,4.744932,.0689655,.0689655,-.0714588,0,0,0,0,,,1,1,0,1,.04020058,-.03437155,.00381491
"2020-03-30","Busan","KOR",116,3,87,26,35.202,129.081,1,3410925,0,0,1,0,1,.5,1,1,1,7,1,1,1,1,"","",10,30mar2020,1,3,2020,30,"Busan",0,3.258096,4.75359,.037037,.037037,-.0377405,0,0,0,0,,,1,1,0,1,.0327339,-.03437155,-.02064689
"2020-03-31","Busan","KOR",119,3,87,29,35.202,129.081,3,3410925,0,0,1,0,1,.5,1,1,1,7,1,1,1,1,"","",10,31mar2020,2,3,2020,31,"Busan",0,3.367296,4.779123,.1091993,.1153846,.1091993,0,0,0,0,,,1,1,0,1,.09258287,-.03437155,-.00833361
"2020-04-01","Busan","KOR",119,3,87,29,35.202,129.081,0,3410925,0,0,1,0,1,.75,1,1,1,7,1,1,1,1,"","",10,01apr2020,3,4,2020,1,"Busan",0,3.367296,4.779123,0,0,0,0,0,0,0,,,1,1,0,1,-.02587083,-.03437155,-.0041242
"2020-04-02","Busan","KOR",119,3,87,29,35.202,129.081,0,3410925,0,0,1,0,1,.75,1,1,1,7,1,1,1,1,"","",10,02apr2020,4,4,2020,2,"Busan",0,3.367296,4.779123,0,0,0,0,0,0,0,,,1,1,0,1,-.02650682,-.03437155,-.00348821
"2020-04-03","Busan","KOR",119,3,88,28,35.202,129.081,0,3410925,0,0,1,0,1,.75,1,1,1,7,1,1,1,1,"","",10,03apr2020,5,4,2020,3,"Busan",0,3.332205,4.779123,0,0,-.0350912,0,0,0,0,,,1,1,0,1,-.06389856,-.03437155,.03390352
"2020-04-04","Busan","KOR",119,3,90,26,35.202,129.081,0,3410925,0,0,1,0,1,.75,1,1,1,7,1,1,1,1,"","",10,04apr2020,6,4,2020,4,"Busan",0,3.258096,4.779123,0,0,-.0741081,0,0,0,0,,,1,1,0,1,-.0284106,-.03437155,-.00158444
"2020-04-05","Busan","KOR",119,3,90,26,35.202,129.081,0,3410925,0,0,1,0,1,1,1,1,1,7,1,1,1,1,"","",10,05apr2020,0,4,2020,5,"Busan",0,3.258096,4.779123,0,0,0,0,0,0,0,,,1,1,0,1,-.03885496,-.03437155,.00381491
"2020-04-06","Busan","KOR",120,3,91,26,35.202,129.081,1,3410925,0,0,1,0,1,1,1,1,1,7,1,1,1,1,"","",10,06apr2020,1,4,2020,6,"Busan",0,3.258096,4.787492,.0384615,.0384615,0,0,0,0,0,,,1,1,0,1,.02406838,-.03437155,-.02064689
"2020-02-28","Chungcheongbuk-do","KOR",10,0,0,10,36.701,127.818,0,1598599,0,0,1,0,0,0,1,0,0,4,1,1,1,0,"","",5,28feb2020,5,2,2020,28,"Chungcheongbuk-do",0,2.302585,2.302585,0,0,0,0,0,0,0,,,0,1,0,0,-.11928573,-.02621328,.03390352
"2020-02-29","Chungcheongbuk-do","KOR",11,0,0,11,36.701,127.818,1,1598599,0,0,1,0,0,0,1,0,1,5,1,1,1,0,"","",6,29feb2020,6,2,2020,29,"Chungcheongbuk-do",0,2.397895,2.397895,.0953102,.1,.0953102,0,1,0,0,,,1,1,0,0,-.00764225,-.02621328,-.00158444
"2020-03-01","Chungcheongbuk-do","KOR",11,0,0,11,36.701,127.818,0,1598599,0,0,1,0,0,0,1,0,1,5,1,1,1,0,"","",6,01mar2020,0,3,2020,1,"Chungcheongbuk-do",0,2.397895,2.397895,0,0,0,0,0,0,0,,,1,1,0,0,-.06840914,-.02621328,.00381491
"2020-03-02","Chungcheongbuk-do","KOR",11,0,0,11,36.701,127.818,0,1598599,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,02mar2020,1,3,2020,2,"Chungcheongbuk-do",0,2.397895,2.397895,0,0,0,0,0,0,0,,,1,1,0,0,-.04394734,-.02621328,-.02064689
"2020-03-03","Chungcheongbuk-do","KOR",11,0,0,11,36.701,127.818,0,1598599,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,03mar2020,2,3,2020,3,"Chungcheongbuk-do",0,2.397895,2.397895,0,0,0,0,0,0,0,,,1,1,0,0,-.05626062,-.02621328,-.00833361
"2020-03-04","Chungcheongbuk-do","KOR",12,0,1,11,36.701,127.818,1,1598599,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,04mar2020,3,3,2020,4,"Chungcheongbuk-do",0,2.397895,2.484907,.0909091,.0909091,0,0,0,0,0,,,1,1,0,0,.03043907,-.02621328,-.0041242
"2020-03-05","Chungcheongbuk-do","KOR",15,0,1,14,36.701,127.818,3,1598599,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,05mar2020,4,3,2020,5,"Chungcheongbuk-do",0,2.639057,2.70805,.2411621,.2727273,.2411621,0,0,0,0,,,1,1,0,0,.18005604,-.02621328,-.00348821
"2020-03-06","Chungcheongbuk-do","KOR",20,0,1,19,36.701,127.818,5,1598599,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,06mar2020,5,3,2020,6,"Chungcheongbuk-do",0,2.944439,2.995732,.3053815,.3571429,.3053815,0,0,0,0,,,1,1,0,0,.20688378,-.02621328,.03390352
"2020-03-07","Chungcheongbuk-do","KOR",24,0,2,22,36.701,127.818,4,1598599,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,07mar2020,6,3,2020,7,"Chungcheongbuk-do",0,3.091043,3.178054,.1466036,.2105263,.1466036,0,0,0,0,,,1,1,0,0,.08359379,-.02621328,-.00158444
"2020-03-08","Chungcheongbuk-do","KOR",25,0,3,22,36.701,127.818,1,1598599,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,08mar2020,0,3,2020,8,"Chungcheongbuk-do",0,3.091043,3.218876,.0454545,.0454545,0,0,0,0,0,,,1,1,0,0,-.02295459,-.02621328,.00381491
"2020-03-09","Chungcheongbuk-do","KOR",26,0,3,23,36.701,127.818,1,1598599,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,09mar2020,1,3,2020,9,"Chungcheongbuk-do",0,3.135494,3.258096,.0444517,.0454545,.0444517,0,0,0,0,,,1,1,0,0,.00050437,-.02621328,-.02064689
"2020-03-10","Chungcheongbuk-do","KOR",27,0,3,24,36.701,127.818,1,1598599,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,10mar2020,2,3,2020,10,"Chungcheongbuk-do",0,3.178054,3.295837,.0425596,.0434783,.0425596,0,0,0,0,,,1,1,0,0,-.013701,-.02621328,-.00833361
"2020-03-11","Chungcheongbuk-do","KOR",27,0,4,23,36.701,127.818,0,1598599,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"","",8,11mar2020,3,3,2020,11,"Chungcheongbuk-do",0,3.135494,3.295837,0,0,-.0425596,0,0,0,0,,,1,1,0,0,-.03968204,-.02621328,-.0041242
"2020-03-12","Chungcheongbuk-do","KOR",27,0,4,23,36.701,127.818,0,1598599,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"","",8,12mar2020,4,3,2020,12,"Chungcheongbuk-do",0,3.135494,3.295837,0,0,0,0,0,0,0,,,1,1,0,0,-.04031803,-.02621328,-.00348821
"2020-03-13","Chungcheongbuk-do","KOR",28,0,4,24,36.701,127.818,1,1598599,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"","",8,13mar2020,5,3,2020,13,"Chungcheongbuk-do",0,3.178054,3.332205,.0425596,.0434783,.0425596,0,0,0,0,,,1,1,0,0,-.03515015,-.02621328,.03390352
"2020-03-14","Chungcheongbuk-do","KOR",31,0,5,26,36.701,127.818,3,1598599,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"","",8,14mar2020,6,3,2020,14,"Chungcheongbuk-do",0,3.258096,3.433987,.0800426,.125,.0800426,0,0,0,0,,,1,1,0,0,.03782079,-.02621328,-.00158444
"2020-03-15","Chungcheongbuk-do","KOR",31,0,5,26,36.701,127.818,0,1598599,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"","",8,15mar2020,0,3,2020,15,"Chungcheongbuk-do",0,3.258096,3.433987,0,0,0,0,0,0,0,,,1,1,0,0,-.04762116,-.02621328,.00381491
"2020-03-16","Chungcheongbuk-do","KOR",31,0,5,26,36.701,127.818,0,1598599,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"","",9,16mar2020,1,3,2020,16,"Chungcheongbuk-do",0,3.258096,3.433987,0,0,0,0,0,0,0,,,1,1,0,0,-.00237138,-.02621328,-.02064689
"2020-03-17","Chungcheongbuk-do","KOR",32,0,5,27,36.701,127.818,1,1598599,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"","",9,17mar2020,2,3,2020,17,"Chungcheongbuk-do",0,3.295837,3.465736,.0384615,.0384615,.0377405,0,0,0,0,,,1,1,0,0,.02377688,-.02621328,-.00833361
"2020-03-18","Chungcheongbuk-do","KOR",33,0,5,28,36.701,127.818,1,1598599,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"","",9,18mar2020,3,3,2020,18,"Chungcheongbuk-do",0,3.332205,3.496508,.037037,.037037,.0363677,0,0,0,0,,,1,1,0,0,.01814298,-.02621328,-.0041242
"2020-03-19","Chungcheongbuk-do","KOR",33,0,6,27,36.701,127.818,0,1598599,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"","",9,19mar2020,4,3,2020,19,"Chungcheongbuk-do",0,3.295837,3.496508,0,0,-.0363677,0,0,0,0,,,1,1,0,0,-.01953005,-.02621328,-.00348821
"2020-03-20","Chungcheongbuk-do","KOR",34,0,8,26,36.701,127.818,1,1598599,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"","",9,20mar2020,5,3,2020,20,"Chungcheongbuk-do",0,3.258096,3.526361,.037037,.037037,-.0377405,0,0,0,0,,,1,1,0,0,-.01988475,-.02621328,.03390352
"2020-03-21","Chungcheongbuk-do","KOR",35,0,9,26,36.701,127.818,1,1598599,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"","",9,21mar2020,6,3,2020,21,"Chungcheongbuk-do",0,3.258096,3.555348,.0384615,.0384615,0,0,0,0,0,,,1,1,0,0,.01702771,-.02621328,-.00158444
"2020-03-22","Chungcheongbuk-do","KOR",38,0,9,29,36.701,127.818,3,1598599,0,0,1,0,1,.25,1,1,1,6,1,1,1,1,"","",10,22mar2020,0,3,2020,22,"Chungcheongbuk-do",0,3.367296,3.637586,.1091993,.1153846,.1091993,0,0,1,0,,,1,1,0,1,.08763119,-.02621328,.00381491
"2020-03-23","Chungcheongbuk-do","KOR",38,0,11,27,36.701,127.818,0,1598599,0,0,1,0,1,.25,1,1,1,6,1,1,1,1,"","",10,23mar2020,1,3,2020,23,"Chungcheongbuk-do",0,3.295837,3.637586,0,0,-.0714588,0,0,0,0,,,1,1,0,1,-.00741639,-.02621328,-.02064689
"2020-03-24","Chungcheongbuk-do","KOR",38,0,13,25,36.701,127.818,0,1598599,0,0,1,0,1,.25,1,1,1,6,1,1,1,1,"","",10,24mar2020,2,3,2020,24,"Chungcheongbuk-do",0,3.218876,3.637586,0,0,-.076961,0,0,0,0,,,1,1,0,1,-.01972967,-.02621328,-.00833361
"2020-03-25","Chungcheongbuk-do","KOR",39,0,14,25,36.701,127.818,1,1598599,0,0,1,0,1,.25,1,1,1,6,1,1,1,1,"","",10,25mar2020,3,3,2020,25,"Chungcheongbuk-do",0,3.218876,3.663562,.04,.04,0,0,0,0,0,,,1,1,0,1,.01606093,-.02621328,-.0041242
"2020-03-26","Chungcheongbuk-do","KOR",41,0,17,24,36.701,127.818,2,1598599,0,0,1,0,1,.25,1,1,1,6,1,1,1,1,"","",10,26mar2020,4,3,2020,26,"Chungcheongbuk-do",0,3.178054,3.713572,.08,.08,-.040822,0,0,0,0,,,1,1,0,1,.05542494,-.02621328,-.00348821
"2020-03-27","Chungcheongbuk-do","KOR",41,0,21,20,36.701,127.818,0,1598599,0,0,1,0,1,.5,1,1,1,7,1,1,1,1,"","",10,27mar2020,5,3,2020,27,"Chungcheongbuk-do",0,2.995732,3.713572,0,0,-.1823215,0,0,0,1,,,1,1,0,1,-.02827154,-.02621328,.03390352
"2020-03-28","Chungcheongbuk-do","KOR",41,0,21,20,36.701,127.818,0,1598599,0,0,1,0,1,.5,1,1,1,7,1,1,1,1,"","",10,28mar2020,6,3,2020,28,"Chungcheongbuk-do",0,2.995732,3.713572,0,0,0,0,0,0,0,,,1,1,0,1,-.03152385,-.02621328,-.00158444
"2020-03-29","Chungcheongbuk-do","KOR",44,0,21,23,36.701,127.818,3,1598599,0,0,1,0,1,.5,1,1,1,7,1,1,1,1,"","",10,29mar2020,0,3,2020,29,"Chungcheongbuk-do",0,3.135494,3.78419,.1397619,.15,.1397619,0,0,0,0,,,1,1,0,1,.10283873,-.02621328,.00381491
"2020-03-30","Chungcheongbuk-do","KOR",44,0,21,23,36.701,127.818,0,1598599,0,0,1,0,1,.5,1,1,1,7,1,1,1,1,"","",10,30mar2020,1,3,2020,30,"Chungcheongbuk-do",0,3.135494,3.78419,0,0,0,0,0,0,0,,,1,1,0,1,-.0124614,-.02621328,-.02064689
"2020-03-31","Chungcheongbuk-do","KOR",44,0,22,22,36.701,127.818,0,1598599,0,0,1,0,1,.5,1,1,1,7,1,1,1,1,"","",10,31mar2020,2,3,2020,31,"Chungcheongbuk-do",0,3.091043,3.78419,0,0,-.0444517,0,0,0,0,,,1,1,0,1,-.02477468,-.02621328,-.00833361
"2020-04-01","Chungcheongbuk-do","KOR",44,0,23,21,36.701,127.818,0,1598599,0,0,1,0,1,.75,1,1,1,7,1,1,1,1,"","",10,01apr2020,3,4,2020,1,"Chungcheongbuk-do",0,3.044523,3.78419,0,0,-.04652,0,0,0,0,,,1,1,0,1,-.03402909,-.02621328,-.0041242
"2020-04-02","Chungcheongbuk-do","KOR",45,0,24,21,36.701,127.818,1,1598599,0,0,1,0,1,.75,1,1,1,7,1,1,1,1,"","",10,02apr2020,4,4,2020,2,"Chungcheongbuk-do",0,3.044523,3.806663,.047619,.047619,0,0,0,0,0,,,1,1,0,1,.01295396,-.02621328,-.00348821
"2020-04-03","Chungcheongbuk-do","KOR",45,0,25,20,36.701,127.818,0,1598599,0,0,1,0,1,.75,1,1,1,7,1,1,1,1,"","",10,03apr2020,5,4,2020,3,"Chungcheongbuk-do",0,2.995732,3.806663,0,0,-.0487902,0,0,0,0,,,1,1,0,1,-.07205682,-.02621328,.03390352
"2020-04-04","Chungcheongbuk-do","KOR",45,0,28,17,36.701,127.818,0,1598599,0,0,1,0,1,.75,1,1,1,7,1,1,1,1,"","",10,04apr2020,6,4,2020,4,"Chungcheongbuk-do",0,2.833213,3.806663,0,0,-.162519,0,0,0,0,,,1,1,0,1,-.03656886,-.02621328,-.00158444
"2020-04-05","Chungcheongbuk-do","KOR",45,0,28,17,36.701,127.818,0,1598599,0,0,1,0,1,1,1,1,1,7,1,1,1,1,"","",10,05apr2020,0,4,2020,5,"Chungcheongbuk-do",0,2.833213,3.806663,0,0,0,0,0,0,0,,,1,1,0,1,-.04701322,-.02621328,.00381491
"2020-04-06","Chungcheongbuk-do","KOR",45,0,29,16,36.701,127.818,0,1598599,0,0,1,0,1,1,1,1,1,7,1,1,1,1,"","",10,06apr2020,1,4,2020,6,"Chungcheongbuk-do",0,2.772589,3.806663,0,0,-.0606246,0,0,0,0,,,1,1,0,1,-.02255142,-.02621328,-.02064689
"2020-02-28","Chungcheongnam-do","KOR",46,0,0,46,36.525,126.831,27,2120995,0,0,1,0,0,0,1,0,0,4,1,1,1,0,"","",5,28feb2020,5,2,2020,28,"Chungcheongnam-do",0,3.828641,3.828641,.8842025,1.421053,.8842025,0,0,0,0,,,0,1,0,0,.75207456,-.0133711,.03390352
"2020-02-29","Chungcheongnam-do","KOR",63,0,0,63,36.525,126.831,17,2120995,0,0,1,0,0,0,1,0,1,5,1,1,1,0,"","",6,29feb2020,6,2,2020,29,"Chungcheongnam-do",0,4.143135,4.143135,.3144932,.3695652,.3144932,0,1,0,0,,,1,1,0,0,.19869854,-.0133711,-.00158444
"2020-03-01","Chungcheongnam-do","KOR",77,0,0,77,36.525,126.831,14,2120995,0,0,1,0,0,0,1,0,1,5,1,1,1,0,"","",6,01mar2020,0,3,2020,1,"Chungcheongnam-do",0,4.343805,4.343805,.2006707,.2222222,.2006707,0,0,0,0,,,1,1,0,0,.11941939,-.0133711,.00381491
