bundesland,refdatum,case_count,adm1_name,date,cum_confirmed_cases,c1_schoolclosing,c2_workplaceclosing,c3_cancelpublicevents,c4_restrictionsongatherings,c5_closepublictransport,c6_stayathomerequirements,c7_domestictravel,c8_internationaltravel,e1_incomesupport,e2_debtcontractrelief,h1_publicinfocampaign,h2_testingpolicy,h3_contacttracing,school_closure,work_from_home,no_public_gathering,no_private_gathering,home_isolation,travel_ban_local,travel_ban_intl,t,dow,month,year,day,adm1_id,longest_series,daily_confirmed_cases,l_cum_confirmed_cases,D_l_cum_confirmed_cases,sample_avg,day_avg,p_ger_1,p_ger_2,p_ger_3,p_ger_4,p_ger_5,p_ger_6,p_ger_7
"Sachsen","2020/04/04 00:00:00",105,"Sachsen","2020-04-04",3326,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,04apr2020,6,4,2020,4,"Sachsen",0,105,4.65396,,,,1,1,1,1,1,1,1
"Sachsen","2020/04/05 00:00:00",78,"Sachsen","2020-04-05",3404,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,05apr2020,0,4,2020,5,"Sachsen",0,78,4.356709,,,,1,1,1,1,1,1,1
"Sachsen","2020/04/06 00:00:00",104,"Sachsen","2020-04-06",3508,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,06apr2020,1,4,2020,6,"Sachsen",0,104,4.644391,.2876821,,,1,1,1,1,1,1,1
"Sachsen-Anhalt","2020/02/25 00:00:00",1,"Sachsen-Anhalt","2020-02-25",,"0","0","0","0","0","0","0","0","0","0","2","1","2",0,0,0,0,0,0,0,25feb2020,2,2,2020,25,"Sachsen-Anhalt",0,,,,,,0,0,0,0,0,0,0
"Sachsen-Anhalt","2020/02/28 00:00:00",2,"Sachsen-Anhalt","2020-02-28",,"2","0","0","0","0","0","0","1","0","0","2","1","2",1,0,0,0,0,0,1,28feb2020,5,2,2020,28,"Sachsen-Anhalt",0,,,,,,1,0,0,0,0,0,1
"Sachsen-Anhalt","2020/02/29 00:00:00",2,"Sachsen-Anhalt","2020-02-29",,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,29feb2020,6,2,2020,29,"Sachsen-Anhalt",0,,,,,,1,0,1,0,0,0,1
"Sachsen-Anhalt","2020/03/02 00:00:00",1,"Sachsen-Anhalt","2020-03-02",,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,02mar2020,1,3,2020,2,"Sachsen-Anhalt",0,,,,,,1,0,1,0,0,0,1
"Sachsen-Anhalt","2020/03/03 00:00:00",1,"Sachsen-Anhalt","2020-03-03",,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,03mar2020,2,3,2020,3,"Sachsen-Anhalt",0,,,,,,1,0,1,0,0,0,1
"Sachsen-Anhalt","2020/03/04 00:00:00",2,"Sachsen-Anhalt","2020-03-04",10,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,04mar2020,3,3,2020,4,"Sachsen-Anhalt",0,,,,,,1,0,1,0,0,0,1
"Sachsen-Anhalt","2020/03/05 00:00:00",2,"Sachsen-Anhalt","2020-03-05",12,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,05mar2020,4,3,2020,5,"Sachsen-Anhalt",0,2,.6931472,,,,1,0,1,0,0,0,1
"Sachsen-Anhalt","2020/03/06 00:00:00",4,"Sachsen-Anhalt","2020-03-06",16,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,06mar2020,5,3,2020,6,"Sachsen-Anhalt",0,4,1.386294,.6931472,,,1,0,1,0,0,0,1
"Sachsen-Anhalt","2020/03/07 00:00:00",10,"Sachsen-Anhalt","2020-03-07",26,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,07mar2020,6,3,2020,7,"Sachsen-Anhalt",0,10,2.302585,.9162908,,,1,0,1,0,0,0,1
"Sachsen-Anhalt","2020/03/08 00:00:00",6,"Sachsen-Anhalt","2020-03-08",32,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,08mar2020,0,3,2020,8,"Sachsen-Anhalt",0,6,1.791759,,,,1,0,1,0,0,0,1
"Sachsen-Anhalt","2020/03/09 00:00:00",17,"Sachsen-Anhalt","2020-03-09",49,"2","0","1","0","0","1","0","1","0","0","2","1","2",1,0,1,0,1,0,1,09mar2020,1,3,2020,9,"Sachsen-Anhalt",0,17,2.833213,1.041454,,,1,0,1,0,1,0,1
"Sachsen-Anhalt","2020/03/10 00:00:00",22,"Sachsen-Anhalt","2020-03-10",71,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,10mar2020,2,3,2020,10,"Sachsen-Anhalt",0,22,3.091043,.2578292,,,1,0,1,1,1,0,1
"Sachsen-Anhalt","2020/03/11 00:00:00",14,"Sachsen-Anhalt","2020-03-11",85,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,11mar2020,3,3,2020,11,"Sachsen-Anhalt",0,14,2.639057,,,,1,0,1,1,1,0,1
"Sachsen-Anhalt","2020/03/12 00:00:00",17,"Sachsen-Anhalt","2020-03-12",102,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,12mar2020,4,3,2020,12,"Sachsen-Anhalt",0,17,2.833213,.1941559,,,1,0,1,1,1,0,1
"Sachsen-Anhalt","2020/03/13 00:00:00",37,"Sachsen-Anhalt","2020-03-13",139,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,13mar2020,5,3,2020,13,"Sachsen-Anhalt",0,37,3.610918,.7777045,,,1,0,1,1,1,0,1
"Sachsen-Anhalt","2020/03/14 00:00:00",27,"Sachsen-Anhalt","2020-03-14",166,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,14mar2020,6,3,2020,14,"Sachsen-Anhalt",0,27,3.295837,,,,1,0,1,1,1,0,1
"Sachsen-Anhalt","2020/03/15 00:00:00",32,"Sachsen-Anhalt","2020-03-15",198,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,15mar2020,0,3,2020,15,"Sachsen-Anhalt",0,32,3.465736,.169899,,,1,0,1,1,1,0,1
"Sachsen-Anhalt","2020/03/16 00:00:00",71,"Sachsen-Anhalt","2020-03-16",269,"3","0","2","1","0","1","0","3","2","0","2","1","2",1,0,1,1,1,0,1,16mar2020,1,3,2020,16,"Sachsen-Anhalt",0,71,4.26268,.7969441,,,1,0,1,1,1,0,1
"Sachsen-Anhalt","2020/03/17 00:00:00",50,"Sachsen-Anhalt","2020-03-17",319,"3","0","2","1","0","1","0","3","2","0","2","1","2",1,0,1,1,1,0,1,17mar2020,2,3,2020,17,"Sachsen-Anhalt",0,50,3.912023,,,,1,0,1,1,1,0,1
"Sachsen-Anhalt","2020/03/18 00:00:00",46,"Sachsen-Anhalt","2020-03-18",365,"3","0","2","1","0","1","1","4","2","0","2","1","1",1,0,1,1,1,1,1,18mar2020,3,3,2020,18,"Sachsen-Anhalt",0,46,3.828641,,,,1,0,1,1,1,1,1
"Sachsen-Anhalt","2020/03/19 00:00:00",55,"Sachsen-Anhalt","2020-03-19",420,"3","0","2","1","0","1","2","4","2","0","2","1","1",1,0,1,1,1,1,1,19mar2020,4,3,2020,19,"Sachsen-Anhalt",0,55,4.007333,.1786919,,,1,0,1,1,1,1,1
"Sachsen-Anhalt","2020/03/20 00:00:00",58,"Sachsen-Anhalt","2020-03-20",478,"3","0","2","1","0","1","2","4","2","0","2","1","1",1,0,1,1,1,1,1,20mar2020,5,3,2020,20,"Sachsen-Anhalt",0,58,4.060443,.0531096,,,1,0,1,1,1,1,1
"Sachsen-Anhalt","2020/03/21 00:00:00",39,"Sachsen-Anhalt","2020-03-21",517,"3","0","2","4","0","2","2","4","2","0","2","1","1",1,0,1,1,1,1,1,21mar2020,6,3,2020,21,"Sachsen-Anhalt",0,39,3.663562,,,,1,0,1,1,1,1,1
"Sachsen-Anhalt","2020/03/22 00:00:00",33,"Sachsen-Anhalt","2020-03-22",550,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,22mar2020,0,3,2020,22,"Sachsen-Anhalt",0,33,3.496508,,,,1,1,1,1,1,1,1
"Sachsen-Anhalt","2020/03/23 00:00:00",44,"Sachsen-Anhalt","2020-03-23",594,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,23mar2020,1,3,2020,23,"Sachsen-Anhalt",0,44,3.78419,.2876821,,,1,1,1,1,1,1,1
"Sachsen-Anhalt","2020/03/24 00:00:00",56,"Sachsen-Anhalt","2020-03-24",650,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,24mar2020,2,3,2020,24,"Sachsen-Anhalt",0,56,4.025352,.2411618,,,1,1,1,1,1,1,1
"Sachsen-Anhalt","2020/03/25 00:00:00",34,"Sachsen-Anhalt","2020-03-25",684,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,25mar2020,3,3,2020,25,"Sachsen-Anhalt",0,34,3.526361,,,,1,1,1,1,1,1,1
"Sachsen-Anhalt","2020/03/26 00:00:00",39,"Sachsen-Anhalt","2020-03-26",723,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,26mar2020,4,3,2020,26,"Sachsen-Anhalt",0,39,3.663562,.1372011,,,1,1,1,1,1,1,1
"Sachsen-Anhalt","2020/03/27 00:00:00",46,"Sachsen-Anhalt","2020-03-27",769,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,27mar2020,5,3,2020,27,"Sachsen-Anhalt",0,46,3.828641,.1650798,,,1,1,1,1,1,1,1
"Sachsen-Anhalt","2020/03/28 00:00:00",54,"Sachsen-Anhalt","2020-03-28",823,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,28mar2020,6,3,2020,28,"Sachsen-Anhalt",0,54,3.988984,.1603427,,,1,1,1,1,1,1,1
"Sachsen-Anhalt","2020/03/29 00:00:00",24,"Sachsen-Anhalt","2020-03-29",847,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,29mar2020,0,3,2020,29,"Sachsen-Anhalt",0,24,3.178054,,,,1,1,1,1,1,1,1
"Sachsen-Anhalt","2020/03/30 00:00:00",46,"Sachsen-Anhalt","2020-03-30",893,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,30mar2020,1,3,2020,30,"Sachsen-Anhalt",0,46,3.828641,.6505876,,,1,1,1,1,1,1,1
"Sachsen-Anhalt","2020/03/31 00:00:00",33,"Sachsen-Anhalt","2020-03-31",926,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,31mar2020,2,3,2020,31,"Sachsen-Anhalt",0,33,3.496508,,,,1,1,1,1,1,1,1
"Sachsen-Anhalt","2020/04/01 00:00:00",32,"Sachsen-Anhalt","2020-04-01",958,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,01apr2020,3,4,2020,1,"Sachsen-Anhalt",0,32,3.465736,,,,1,1,1,1,1,1,1
"Sachsen-Anhalt","2020/04/02 00:00:00",34,"Sachsen-Anhalt","2020-04-02",992,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,02apr2020,4,4,2020,2,"Sachsen-Anhalt",0,34,3.526361,.0606246,,,1,1,1,1,1,1,1
"Sachsen-Anhalt","2020/04/03 00:00:00",33,"Sachsen-Anhalt","2020-04-03",1025,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,03apr2020,5,4,2020,3,"Sachsen-Anhalt",0,33,3.496508,,,,1,1,1,1,1,1,1
"Sachsen-Anhalt","2020/04/04 00:00:00",31,"Sachsen-Anhalt","2020-04-04",1056,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,04apr2020,6,4,2020,4,"Sachsen-Anhalt",0,31,3.433987,,,,1,1,1,1,1,1,1
"Sachsen-Anhalt","2020/04/05 00:00:00",28,"Sachsen-Anhalt","2020-04-05",1084,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,05apr2020,0,4,2020,5,"Sachsen-Anhalt",0,28,3.332205,,,,1,1,1,1,1,1,1
"Sachsen-Anhalt","2020/04/06 00:00:00",51,"Sachsen-Anhalt","2020-04-06",1135,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,06apr2020,1,4,2020,6,"Sachsen-Anhalt",0,51,3.931826,.5996211,,,1,1,1,1,1,1,1
"Schleswig-Holstein","2020/02/24 00:00:00",1,"Schleswig-Holstein","2020-02-24",,"0","0","0","0","0","0","0","0","0","0","2","1","2",0,0,0,0,0,0,0,24feb2020,1,2,2020,24,"Schleswig-Holstein",0,,,,,,0,0,0,0,0,0,0
"Schleswig-Holstein","2020/02/25 00:00:00",1,"Schleswig-Holstein","2020-02-25",,"0","0","0","0","0","0","0","0","0","0","2","1","2",0,0,0,0,0,0,0,25feb2020,2,2,2020,25,"Schleswig-Holstein",0,,,,,,0,0,0,0,0,0,0
"Schleswig-Holstein","2020/02/26 00:00:00",1,"Schleswig-Holstein","2020-02-26",,"2","0","0","0","0","0","0","0","0","0","2","1","2",1,0,0,0,0,0,0,26feb2020,3,2,2020,26,"Schleswig-Holstein",0,,,,,,1,0,0,0,0,0,0
"Schleswig-Holstein","2020/02/27 00:00:00",1,"Schleswig-Holstein","2020-02-27",,"2","0","0","0","0","0","0","0","0","0","2","1","2",1,0,0,0,0,0,0,27feb2020,4,2,2020,27,"Schleswig-Holstein",0,,,,,,1,0,0,0,0,0,0
"Schleswig-Holstein","2020/02/28 00:00:00",1,"Schleswig-Holstein","2020-02-28",,"2","0","0","0","0","0","0","1","0","0","2","1","2",1,0,0,0,0,0,1,28feb2020,5,2,2020,28,"Schleswig-Holstein",0,,,,,,1,0,0,0,0,0,1
"Schleswig-Holstein","2020/02/29 00:00:00",2,"Schleswig-Holstein","2020-02-29",,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,29feb2020,6,2,2020,29,"Schleswig-Holstein",0,,,,,,1,0,1,0,0,0,1
"Schleswig-Holstein","2020/03/01 00:00:00",3,"Schleswig-Holstein","2020-03-01",12,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,01mar2020,0,3,2020,1,"Schleswig-Holstein",0,,,,,,1,0,1,0,0,0,1
"Schleswig-Holstein","2020/03/02 00:00:00",6,"Schleswig-Holstein","2020-03-02",18,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,02mar2020,1,3,2020,2,"Schleswig-Holstein",0,6,1.791759,,,,1,0,1,0,0,0,1
"Schleswig-Holstein","2020/03/03 00:00:00",3,"Schleswig-Holstein","2020-03-03",21,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,03mar2020,2,3,2020,3,"Schleswig-Holstein",0,3,1.098612,,,,1,0,1,0,0,0,1
"Schleswig-Holstein","2020/03/04 00:00:00",5,"Schleswig-Holstein","2020-03-04",26,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,04mar2020,3,3,2020,4,"Schleswig-Holstein",0,5,1.609438,.5108256,,,1,0,1,0,0,0,1
"Schleswig-Holstein","2020/03/05 00:00:00",6,"Schleswig-Holstein","2020-03-05",32,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,05mar2020,4,3,2020,5,"Schleswig-Holstein",0,6,1.791759,.1823215,,,1,0,1,0,0,0,1
"Schleswig-Holstein","2020/03/06 00:00:00",13,"Schleswig-Holstein","2020-03-06",45,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,06mar2020,5,3,2020,6,"Schleswig-Holstein",0,13,2.564949,.7731898,,,1,0,1,0,0,0,1
"Schleswig-Holstein","2020/03/07 00:00:00",18,"Schleswig-Holstein","2020-03-07",63,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,07mar2020,6,3,2020,7,"Schleswig-Holstein",0,18,2.890372,.3254225,,,1,0,1,0,0,0,1
"Schleswig-Holstein","2020/03/08 00:00:00",19,"Schleswig-Holstein","2020-03-08",82,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,08mar2020,0,3,2020,8,"Schleswig-Holstein",0,19,2.944439,.0540671,,,1,0,1,0,0,0,1
"Schleswig-Holstein","2020/03/09 00:00:00",25,"Schleswig-Holstein","2020-03-09",107,"2","0","1","0","0","1","0","1","0","0","2","1","2",1,0,1,0,1,0,1,09mar2020,1,3,2020,9,"Schleswig-Holstein",0,25,3.218876,.274437,,,1,0,1,0,1,0,1
"Schleswig-Holstein","2020/03/10 00:00:00",33,"Schleswig-Holstein","2020-03-10",140,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,10mar2020,2,3,2020,10,"Schleswig-Holstein",0,33,3.496508,.2776318,,,1,0,1,1,1,0,1
"Schleswig-Holstein","2020/03/11 00:00:00",44,"Schleswig-Holstein","2020-03-11",184,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,11mar2020,3,3,2020,11,"Schleswig-Holstein",0,44,3.78419,.2876821,,,1,0,1,1,1,0,1
"Schleswig-Holstein","2020/03/12 00:00:00",59,"Schleswig-Holstein","2020-03-12",243,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,12mar2020,4,3,2020,12,"Schleswig-Holstein",0,59,4.077538,.2933478,,,1,0,1,1,1,0,1
"Schleswig-Holstein","2020/03/13 00:00:00",77,"Schleswig-Holstein","2020-03-13",320,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,13mar2020,5,3,2020,13,"Schleswig-Holstein",0,77,4.343805,.2662678,,,1,0,1,1,1,0,1
"Schleswig-Holstein","2020/03/14 00:00:00",73,"Schleswig-Holstein","2020-03-14",393,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,14mar2020,6,3,2020,14,"Schleswig-Holstein",0,73,4.29046,,,,1,0,1,1,1,0,1
"Schleswig-Holstein","2020/03/15 00:00:00",78,"Schleswig-Holstein","2020-03-15",471,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,15mar2020,0,3,2020,15,"Schleswig-Holstein",0,78,4.356709,.0662494,,,1,0,1,1,1,0,1
"Schleswig-Holstein","2020/03/16 00:00:00",96,"Schleswig-Holstein","2020-03-16",567,"3","0","2","1","0","1","0","3","2","0","2","1","2",1,0,1,1,1,0,1,16mar2020,1,3,2020,16,"Schleswig-Holstein",0,96,4.564348,.2076392,,,1,0,1,1,1,0,1
"Schleswig-Holstein","2020/03/17 00:00:00",90,"Schleswig-Holstein","2020-03-17",657,"3","0","2","1","0","1","0","3","2","0","2","1","2",1,0,1,1,1,0,1,17mar2020,2,3,2020,17,"Schleswig-Holstein",0,90,4.49981,,,,1,0,1,1,1,0,1
"Schleswig-Holstein","2020/03/18 00:00:00",79,"Schleswig-Holstein","2020-03-18",736,"3","0","2","1","0","1","1","4","2","0","2","1","1",1,0,1,1,1,1,1,18mar2020,3,3,2020,18,"Schleswig-Holstein",0,79,4.369448,,,,1,0,1,1,1,1,1
"Schleswig-Holstein","2020/03/19 00:00:00",83,"Schleswig-Holstein","2020-03-19",819,"3","0","2","1","0","1","2","4","2","0","2","1","1",1,0,1,1,1,1,1,19mar2020,4,3,2020,19,"Schleswig-Holstein",0,83,4.41884,.0493927,,,1,0,1,1,1,1,1
"Schleswig-Holstein","2020/03/20 00:00:00",107,"Schleswig-Holstein","2020-03-20",926,"3","0","2","1","0","1","2","4","2","0","2","1","1",1,0,1,1,1,1,1,20mar2020,5,3,2020,20,"Schleswig-Holstein",0,107,4.672829,.2539883,,,1,0,1,1,1,1,1
"Schleswig-Holstein","2020/03/21 00:00:00",64,"Schleswig-Holstein","2020-03-21",990,"3","0","2","4","0","2","2","4","2","0","2","1","1",1,0,1,1,1,1,1,21mar2020,6,3,2020,21,"Schleswig-Holstein",0,64,4.158883,,,,1,0,1,1,1,1,1
"Schleswig-Holstein","2020/03/22 00:00:00",54,"Schleswig-Holstein","2020-03-22",1044,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,22mar2020,0,3,2020,22,"Schleswig-Holstein",0,54,3.988984,,,,1,1,1,1,1,1,1
"Schleswig-Holstein","2020/03/23 00:00:00",110,"Schleswig-Holstein","2020-03-23",1154,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,23mar2020,1,3,2020,23,"Schleswig-Holstein",0,110,4.70048,.7114964,,,1,1,1,1,1,1,1
"Schleswig-Holstein","2020/03/24 00:00:00",82,"Schleswig-Holstein","2020-03-24",1236,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,24mar2020,2,3,2020,24,"Schleswig-Holstein",0,82,4.406719,,,,1,1,1,1,1,1,1
"Schleswig-Holstein","2020/03/25 00:00:00",84,"Schleswig-Holstein","2020-03-25",1320,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,25mar2020,3,3,2020,25,"Schleswig-Holstein",0,84,4.430817,.0240974,,,1,1,1,1,1,1,1
"Schleswig-Holstein","2020/03/26 00:00:00",82,"Schleswig-Holstein","2020-03-26",1402,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,26mar2020,4,3,2020,26,"Schleswig-Holstein",0,82,4.406719,,,,1,1,1,1,1,1,1
"Schleswig-Holstein","2020/03/27 00:00:00",55,"Schleswig-Holstein","2020-03-27",1457,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,27mar2020,5,3,2020,27,"Schleswig-Holstein",0,55,4.007333,,,,1,1,1,1,1,1,1
"Schleswig-Holstein","2020/03/28 00:00:00",75,"Schleswig-Holstein","2020-03-28",1532,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,28mar2020,6,3,2020,28,"Schleswig-Holstein",0,75,4.317488,.3101549,,,1,1,1,1,1,1,1
"Schleswig-Holstein","2020/03/29 00:00:00",50,"Schleswig-Holstein","2020-03-29",1582,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,29mar2020,0,3,2020,29,"Schleswig-Holstein",0,50,3.912023,,,,1,1,1,1,1,1,1
"Schleswig-Holstein","2020/03/30 00:00:00",89,"Schleswig-Holstein","2020-03-30",1671,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,30mar2020,1,3,2020,30,"Schleswig-Holstein",0,89,4.488636,.5766134,,,1,1,1,1,1,1,1
"Schleswig-Holstein","2020/03/31 00:00:00",59,"Schleswig-Holstein","2020-03-31",1730,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,31mar2020,2,3,2020,31,"Schleswig-Holstein",0,59,4.077538,,,,1,1,1,1,1,1,1
"Schleswig-Holstein","2020/04/01 00:00:00",73,"Schleswig-Holstein","2020-04-01",1803,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,01apr2020,3,4,2020,1,"Schleswig-Holstein",0,73,4.29046,.2129221,,,1,1,1,1,1,1,1
"Schleswig-Holstein","2020/04/02 00:00:00",47,"Schleswig-Holstein","2020-04-02",1850,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,02apr2020,4,4,2020,2,"Schleswig-Holstein",0,47,3.850147,,,,1,1,1,1,1,1,1
"Schleswig-Holstein","2020/04/03 00:00:00",75,"Schleswig-Holstein","2020-04-03",1925,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,03apr2020,5,4,2020,3,"Schleswig-Holstein",0,75,4.317488,.4673407,,,1,1,1,1,1,1,1
"Schleswig-Holstein","2020/04/04 00:00:00",53,"Schleswig-Holstein","2020-04-04",1978,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,04apr2020,6,4,2020,4,"Schleswig-Holstein",0,53,3.970292,,,,1,1,1,1,1,1,1
"Schleswig-Holstein","2020/04/05 00:00:00",38,"Schleswig-Holstein","2020-04-05",2016,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,05apr2020,0,4,2020,5,"Schleswig-Holstein",0,38,3.637586,,,,1,1,1,1,1,1,1
"Schleswig-Holstein","2020/04/06 00:00:00",50,"Schleswig-Holstein","2020-04-06",2066,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,06apr2020,1,4,2020,6,"Schleswig-Holstein",0,50,3.912023,.274437,,,1,1,1,1,1,1,1
"Thüringen","2020/02/26 00:00:00",1,"Thüringen","2020-02-26",,"2","0","0","0","0","0","0","0","0","0","2","1","2",1,0,0,0,0,0,0,26feb2020,3,2,2020,26,"Thüringen",0,,,,,,1,0,0,0,0,0,0
"Thüringen","2020/02/27 00:00:00",3,"Thüringen","2020-02-27",,"2","0","0","0","0","0","0","0","0","0","2","1","2",1,0,0,0,0,0,0,27feb2020,4,2,2020,27,"Thüringen",0,,,,,,1,0,0,0,0,0,0
"Thüringen","2020/03/01 00:00:00",3,"Thüringen","2020-03-01",11,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,01mar2020,0,3,2020,1,"Thüringen",0,,,,,,1,0,1,0,0,0,1
"Thüringen","2020/03/02 00:00:00",3,"Thüringen","2020-03-02",14,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,02mar2020,1,3,2020,2,"Thüringen",0,3,1.098612,,,,1,0,1,0,0,0,1
"Thüringen","2020/03/03 00:00:00",4,"Thüringen","2020-03-03",18,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,03mar2020,2,3,2020,3,"Thüringen",0,4,1.386294,.2876821,,,1,0,1,0,0,0,1
"Thüringen","2020/03/04 00:00:00",8,"Thüringen","2020-03-04",26,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,04mar2020,3,3,2020,4,"Thüringen",0,8,2.079442,.6931472,,,1,0,1,0,0,0,1
"Thüringen","2020/03/05 00:00:00",2,"Thüringen","2020-03-05",28,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,05mar2020,4,3,2020,5,"Thüringen",0,2,.6931472,,,,1,0,1,0,0,0,1
"Thüringen","2020/03/06 00:00:00",7,"Thüringen","2020-03-06",35,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,06mar2020,5,3,2020,6,"Thüringen",0,7,1.94591,1.252763,,,1,0,1,0,0,0,1
"Thüringen","2020/03/07 00:00:00",9,"Thüringen","2020-03-07",44,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,07mar2020,6,3,2020,7,"Thüringen",0,9,2.197225,.2513145,,,1,0,1,0,0,0,1
"Thüringen","2020/03/08 00:00:00",8,"Thüringen","2020-03-08",52,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,08mar2020,0,3,2020,8,"Thüringen",0,8,2.079442,,,,1,0,1,0,0,0,1
"Thüringen","2020/03/09 00:00:00",10,"Thüringen","2020-03-09",62,"2","0","1","0","0","1","0","1","0","0","2","1","2",1,0,1,0,1,0,1,09mar2020,1,3,2020,9,"Thüringen",0,10,2.302585,.2231436,,,1,0,1,0,1,0,1
