date,adm1_name,adm0_name,cum_confirmed_cases,cum_deaths,cum_recoveries,active_cases,lat,lon,active_cases_new,population,business_closure_opt,emergency_declaration,event_cancel,no_demonstration,no_gathering_opt,pos_cases_quarantine,religious_closure,school_closure,social_distance_opt,testing_regime,travel_ban_intl_in_opt,travel_ban_intl_out_opt,welfare_services_closure,work_from_home_opt,travel_ban_intl_in_opt_country_l,travel_ban_intl_out_opt_country_,policies_enacted,t,dow,month,year,day,adm1_id,longest_series,l_active_cases,l_cum_confirmed_cases,D_l_active_cases,transmissionrate,D_l_active_cases_raw,testing_change_kor_20feb2020,testing_change_kor_29feb2020,testing_change_kor_22mar2020,testing_change_kor_27mar2020,sample_avg,day_avg,p_kor_1,p_kor_2,p_kor_3,p_kor_4,_reghdfe_resid,__hdfe1__,__hdfe2__,country,D_l_cum_confirmed_cases,travel_ban_local_opt,no_gathering,travel_ban_intl_out,work_from_home,home_isolation,cum_confirmed_cases_imputed,testing_change_irn_13mar2020,travel_ban_local_opt_natl,school_closure_natl,p_irn_1,p_irn_2
2020-03-18,Razavi Khorasan,IRN,652,NA,NA,NA,NA,NA,NA,6434501,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,18mar2020,3,3,2020,18,Razavi Khorasan,0,NA,6.480044,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.02459077,0.08971023,-0.05488579,IRN,0.0471044,1,1,1,1,1,712,0,1,1,1,1
2020-03-19,Razavi Khorasan,IRN,702,NA,NA,NA,NA,NA,NA,6434501,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,19mar2020,4,3,2020,19,Razavi Khorasan,0,NA,6.553934,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.06055576,0.08971023,0.0078641,IRN,0.0738893,1,1,1,1,1,762,0,1,1,1,1
2020-03-20,Razavi Khorasan,IRN,750,NA,NA,NA,NA,NA,NA,6434501,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,20mar2020,5,3,2020,20,Razavi Khorasan,0,NA,6.620073,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.15950999,0.08971023,0.09906877,IRN,0.0661397,1,1,1,1,1,810,0,1,1,1,1
2020-03-21,Razavi Khorasan,IRN,807,NA,NA,NA,NA,NA,NA,6434501,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,21mar2020,6,3,2020,21,Razavi Khorasan,0,NA,6.693324,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.03862127,0.08971023,-0.01470935,IRN,0.0732503,1,1,1,1,1,867,0,1,1,1,1
2020-03-22,Razavi Khorasan,IRN,849,NA,NA,NA,NA,NA,NA,6434501,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,22mar2020,0,3,2020,22,Razavi Khorasan,0,NA,6.744059,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.05592584,0.08971023,-0.0199196,IRN,0.0507355,1,1,1,1,1,909,0,1,1,1,1
2020-03-01,Semnan,IRN,13,NA,NA,NA,NA,NA,NA,702360,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,01mar2020,0,3,2020,1,Semnan,0,NA,2.564949,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.10079069,-0.02995828,-0.0199196,IRN,0.2623641,1,1,1,0,0,13,0,1,0,1,0
2020-03-05,Semnan,IRN,43,NA,NA,NA,NA,NA,NA,702360,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,05mar2020,4,3,2020,5,Semnan,0,NA,3.7612,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.43701902,-0.02995828,0.0078641,IRN,0.7166777,1,1,1,1,0,53,0,1,0,1,0
2020-03-06,Semnan,IRN,97,NA,NA,NA,NA,NA,NA,702360,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,06mar2020,5,3,2020,6,Semnan,0,NA,4.574711,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.44264734,-0.02995828,0.09906877,IRN,0.8135107,1,1,1,1,0,107,0,1,0,1,0
2020-03-07,Semnan,IRN,121,NA,NA,NA,NA,NA,NA,702360,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,07mar2020,6,3,2020,7,Semnan,0,NA,4.795791,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.03600537,-0.02995828,-0.01470935,IRN,0.2210798,1,1,1,1,0,131,0,1,0,1,0
2020-03-08,Semnan,IRN,158,NA,NA,NA,NA,NA,NA,702360,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,08mar2020,0,3,2020,8,Semnan,0,NA,5.062595,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.01492927,-0.02995828,-0.0199196,IRN,0.2668042,1,1,1,1,0,168,0,1,0,1,0
2020-03-09,Semnan,IRN,203,NA,NA,NA,NA,NA,NA,702360,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,09mar2020,1,3,2020,9,Semnan,0,NA,5.313206,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.00681989,-0.02995828,-0.01436335,IRN,0.2506113,1,1,1,1,0,213,0,1,0,1,0
2020-03-10,Semnan,IRN,204,NA,NA,NA,NA,NA,NA,702360,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,10mar2020,2,3,2020,10,Semnan,0,NA,5.31812,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.2355977,-0.02995828,-0.03128304,IRN,0.0049138,1,1,1,1,0,214,0,1,0,1,0
2020-03-11,Semnan,IRN,267,NA,NA,NA,NA,NA,NA,702360,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,11mar2020,3,3,2020,11,Semnan,0,NA,5.587249,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.05222004,-0.02995828,-0.05488579,IRN,0.2691288,1,1,1,1,0,277,0,1,0,1,0
2020-03-12,Semnan,IRN,307,NA,NA,NA,NA,NA,NA,702360,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,12mar2020,4,3,2020,12,Semnan,0,NA,5.726848,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.1400598,-0.02995828,0.0078641,IRN,0.1395988,1,1,1,1,0,317,0,1,0,1,0
2020-03-13,Semnan,IRN,345,NA,NA,NA,NA,NA,NA,702360,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,13mar2020,5,3,2020,13,Semnan,0,NA,5.843544,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.0256645,-0.02995828,0.09906877,IRN,0.1166968,1,1,1,1,1,355,1,1,0,1,1
2020-03-14,Semnan,IRN,392,NA,NA,NA,NA,NA,NA,702360,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,14mar2020,6,3,2020,14,Semnan,0,NA,5.971262,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.02423456,-0.02995828,-0.01470935,IRN,0.1277175,1,1,1,1,1,402,0,1,0,1,1
2020-03-15,Semnan,IRN,433,NA,NA,NA,NA,NA,NA,702360,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,15mar2020,0,3,2020,15,Semnan,0,NA,6.070738,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.00120317,-0.02995828,-0.0199196,IRN,0.0994759,1,1,1,1,1,443,0,1,0,1,1
2020-03-16,Semnan,IRN,467,NA,NA,NA,NA,NA,NA,702360,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,16mar2020,1,3,2020,16,Semnan,0,NA,6.146329,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.02823738,-0.02995828,-0.01436335,IRN,0.0755916,1,1,1,1,1,477,0,1,0,1,1
2020-03-17,Semnan,IRN,500,NA,NA,NA,NA,NA,NA,702360,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,17mar2020,2,3,2020,17,Semnan,0,NA,6.214608,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.01863046,-0.02995828,-0.03128304,IRN,0.0682788,1,1,1,1,1,510,0,1,0,1,1
2020-03-18,Semnan,IRN,560,NA,NA,NA,NA,NA,NA,702360,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,18mar2020,3,3,2020,18,Semnan,0,NA,6.327937,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.05002195,-0.02995828,-0.05488579,IRN,0.1133285,1,1,1,1,1,570,0,1,0,1,1
2020-03-19,Semnan,IRN,576,NA,NA,NA,NA,NA,NA,702360,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,19mar2020,4,3,2020,19,Semnan,0,NA,6.356108,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.09788533,-0.02995828,0.0078641,IRN,0.0281711,1,1,1,1,1,586,0,1,0,1,1
2020-03-20,Semnan,IRN,628,NA,NA,NA,NA,NA,NA,702360,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,20mar2020,5,3,2020,20,Semnan,0,NA,6.44254,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.13082861,-0.02995828,0.09906877,IRN,0.0864325,1,1,1,1,1,638,0,1,0,1,1
2020-03-21,Semnan,IRN,628,NA,NA,NA,NA,NA,NA,702360,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,21mar2020,6,3,2020,21,Semnan,0,NA,6.44254,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.10348294,-0.02995828,-0.01470935,IRN,0,1,1,1,1,1,638,0,1,0,1,1
2020-03-22,Semnan,IRN,628,NA,NA,NA,NA,NA,NA,702360,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,22mar2020,0,3,2020,22,Semnan,0,NA,6.44254,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.09827269,-0.02995828,-0.0199196,IRN,0,1,1,1,1,1,638,0,1,0,1,1
2020-03-05,Sistan and Baluchestan,IRN,18,NA,NA,NA,NA,NA,NA,2775014,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,05mar2020,4,3,2020,5,Sistan and Baluchestan,0,NA,2.890372,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.09975429,0.0273312,0.0078641,IRN,0.3254225,1,1,1,1,0,25,0,1,1,1,0
2020-03-06,Sistan and Baluchestan,IRN,20,NA,NA,NA,NA,NA,NA,2775014,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,06mar2020,5,3,2020,6,Sistan and Baluchestan,0,NA,2.995732,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.2115124,0.0273312,0.09906877,IRN,0.1053605,1,1,1,1,0,27,0,1,1,1,0
2020-03-07,Sistan and Baluchestan,IRN,33,NA,NA,NA,NA,NA,NA,2775014,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,07mar2020,6,3,2020,7,Sistan and Baluchestan,0,NA,3.496508,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.29768055,0.0273312,-0.01470935,IRN,0.5007753,1,1,1,1,0,40,0,1,1,1,0
2020-03-08,Sistan and Baluchestan,IRN,33,NA,NA,NA,NA,NA,NA,2775014,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,08mar2020,0,3,2020,8,Sistan and Baluchestan,0,NA,3.496508,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.19788454,0.0273312,-0.0199196,IRN,0,1,1,1,1,0,40,0,1,1,1,0
2020-03-09,Sistan and Baluchestan,IRN,33,NA,NA,NA,NA,NA,NA,2775014,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,09mar2020,1,3,2020,9,Sistan and Baluchestan,0,NA,3.496508,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.20344079,0.0273312,-0.01436335,IRN,0,1,1,1,1,0,40,0,1,1,1,0
2020-03-10,Sistan and Baluchestan,IRN,39,NA,NA,NA,NA,NA,NA,2775014,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,10mar2020,2,3,2020,10,Sistan and Baluchestan,0,NA,3.663562,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.01946717,0.0273312,-0.03128304,IRN,0.1670539,1,1,1,1,0,46,0,1,1,1,0
2020-03-11,Sistan and Baluchestan,IRN,43,NA,NA,NA,NA,NA,NA,2775014,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,11mar2020,3,3,2020,11,Sistan and Baluchestan,0,NA,3.7612,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.06527974,0.0273312,-0.05488579,IRN,0.0976386,1,1,1,1,0,50,0,1,1,1,0
2020-03-12,Sistan and Baluchestan,IRN,49,NA,NA,NA,NA,NA,NA,2775014,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,12mar2020,4,3,2020,12,Sistan and Baluchestan,0,NA,3.89182,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.09504823,0.0273312,0.0078641,IRN,0.13062000000000001,1,1,1,1,0,56,0,1,1,1,0
2020-03-13,Sistan and Baluchestan,IRN,51,NA,NA,NA,NA,NA,NA,2775014,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,13mar2020,5,3,2020,13,Sistan and Baluchestan,0,NA,3.931826,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.04836548,0.0273312,0.09906877,IRN,0.040005400000000003,1,1,1,1,1,58,1,1,1,1,1
2020-03-14,Sistan and Baluchestan,IRN,53,NA,NA,NA,NA,NA,NA,2775014,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,14mar2020,6,3,2020,14,Sistan and Baluchestan,0,NA,3.970292,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.01102632,0.0273312,-0.01470935,IRN,0.0384662,1,1,1,1,1,60,0,1,1,1,1
2020-03-15,Sistan and Baluchestan,IRN,59,NA,NA,NA,NA,NA,NA,2775014,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,15mar2020,0,3,2020,15,Sistan and Baluchestan,0,NA,4.077538,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.0629634,0.0273312,-0.0199196,IRN,0.1072457,1,1,1,1,1,66,0,1,1,1,1
2020-03-16,Sistan and Baluchestan,IRN,70,NA,NA,NA,NA,NA,NA,2775014,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,16mar2020,1,3,2020,16,Sistan and Baluchestan,0,NA,4.248495,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.12111903,0.0273312,-0.01436335,IRN,0.1709576,1,1,1,1,1,77,0,1,1,1,1
2020-03-17,Sistan and Baluchestan,IRN,81,NA,NA,NA,NA,NA,NA,2775014,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,17mar2020,2,3,2020,17,Sistan and Baluchestan,0,NA,4.394449,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.11303528,0.0273312,-0.03128304,IRN,0.1459541,1,1,1,1,1,88,0,1,1,1,1
2020-03-18,Sistan and Baluchestan,IRN,87,NA,NA,NA,NA,NA,NA,2775014,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,18mar2020,3,3,2020,18,Sistan and Baluchestan,0,NA,4.465908,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.06214272,0.0273312,-0.05488579,IRN,0.0714588,1,1,1,1,1,94,0,1,1,1,1
2020-03-19,Sistan and Baluchestan,IRN,105,NA,NA,NA,NA,NA,NA,2775014,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,19mar2020,4,3,2020,19,Sistan and Baluchestan,0,NA,4.65396,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.1159862,0.0273312,0.0078641,IRN,0.1880522,1,1,1,1,1,112,0,1,1,1,1
2020-03-20,Sistan and Baluchestan,IRN,113,NA,NA,NA,NA,NA,NA,2775014,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,20mar2020,5,3,2020,20,Sistan and Baluchestan,0,NA,4.727388,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.08984298,0.0273312,0.09906877,IRN,0.0734277,1,1,1,1,1,120,0,1,1,1,1
2020-03-21,Sistan and Baluchestan,IRN,118,NA,NA,NA,NA,NA,NA,2775014,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,21mar2020,6,3,2020,21,Sistan and Baluchestan,0,NA,4.770685,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.00619572,0.0273312,-0.01470935,IRN,0.0432968,1,1,1,1,1,125,0,1,1,1,1
2020-03-22,Sistan and Baluchestan,IRN,133,NA,NA,NA,NA,NA,NA,2775014,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,22mar2020,0,3,2020,22,Sistan and Baluchestan,0,NA,4.890349,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.07538191,0.0273312,-0.0199196,IRN,0.1196642,1,1,1,1,1,140,0,1,1,1,1
2020-03-06,South Khorasan,IRN,15,NA,NA,NA,NA,NA,NA,768898,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,06mar2020,5,3,2020,6,South Khorasan,0,NA,2.70805,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.10460686,0.03820872,0.09906877,IRN,0.2231436,1,1,1,1,0,22,0,1,1,1,0
2020-03-07,South Khorasan,IRN,15,NA,NA,NA,NA,NA,NA,768898,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,07mar2020,6,3,2020,7,South Khorasan,0,NA,2.70805,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.21397231,0.03820872,-0.01470935,IRN,0,1,1,1,1,0,22,0,1,1,1,0
2020-03-10,South Khorasan,IRN,48,NA,NA,NA,NA,NA,NA,768898,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,10mar2020,2,3,2020,10,South Khorasan,0,NA,3.871201,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.1474419,0.03820872,-0.03128304,IRN,0.3448405,1,1,1,1,0,55,0,1,1,1,0
2020-03-11,South Khorasan,IRN,63,NA,NA,NA,NA,NA,NA,768898,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,11mar2020,3,3,2020,11,South Khorasan,0,NA,4.143135,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.09813768,0.03820872,-0.05488579,IRN,0.2719336,1,1,1,1,0,70,0,1,1,1,0
2020-03-12,South Khorasan,IRN,75,NA,NA,NA,NA,NA,NA,768898,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,12mar2020,4,3,2020,12,South Khorasan,0,NA,4.317488,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.06219216,0.03820872,0.0078641,IRN,0.1743536,1,1,1,1,0,82,0,1,1,1,0
2020-03-13,South Khorasan,IRN,75,NA,NA,NA,NA,NA,NA,768898,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,13mar2020,5,3,2020,13,South Khorasan,0,NA,4.317488,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.09924845,0.03820872,0.09906877,IRN,0,1,1,1,1,1,82,1,1,1,1,1
2020-03-14,South Khorasan,IRN,79,NA,NA,NA,NA,NA,NA,768898,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,14mar2020,6,3,2020,14,South Khorasan,0,NA,4.369448,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.00841054,0.03820872,-0.01470935,IRN,0.0519595,1,1,1,1,1,86,0,1,1,1,1
2020-03-15,South Khorasan,IRN,97,NA,NA,NA,NA,NA,NA,768898,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,15mar2020,0,3,2020,15,South Khorasan,0,NA,4.574711,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.15010333,0.03820872,-0.0199196,IRN,0.2052631,1,1,1,1,1,104,0,1,1,1,1
2020-03-16,South Khorasan,IRN,104,NA,NA,NA,NA,NA,NA,768898,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,16mar2020,1,3,2020,16,South Khorasan,0,NA,4.644391,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.00896415,0.03820872,-0.01436335,IRN,0.0696802,1,1,1,1,1,111,0,1,1,1,1
2020-03-17,South Khorasan,IRN,116,NA,NA,NA,NA,NA,NA,768898,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,17mar2020,2,3,2020,17,South Khorasan,0,NA,4.75359,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.06540268,0.03820872,-0.03128304,IRN,0.109199,1,1,1,1,1,123,0,1,1,1,1
2020-03-18,South Khorasan,IRN,137,NA,NA,NA,NA,NA,NA,768898,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,18mar2020,3,3,2020,18,South Khorasan,0,NA,4.919981,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.14619728,0.03820872,-0.05488579,IRN,0.1663909,1,1,1,1,1,144,0,1,1,1,1
2020-03-19,South Khorasan,IRN,142,NA,NA,NA,NA,NA,NA,768898,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,19mar2020,4,3,2020,19,South Khorasan,0,NA,4.955827,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.04709727,0.03820872,0.0078641,IRN,0.0358462,1,1,1,1,1,149,0,1,1,1,1
2020-03-20,South Khorasan,IRN,160,NA,NA,NA,NA,NA,NA,768898,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,20mar2020,5,3,2020,20,South Khorasan,0,NA,5.075174,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.05480156,0.03820872,0.09906877,IRN,0.1193466,1,1,1,1,1,167,0,1,1,1,1
2020-03-21,South Khorasan,IRN,160,NA,NA,NA,NA,NA,NA,768898,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,21mar2020,6,3,2020,21,South Khorasan,0,NA,5.075174,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.06037006,0.03820872,-0.01470935,IRN,0,1,1,1,1,1,167,0,1,1,1,1
2020-03-22,South Khorasan,IRN,175,NA,NA,NA,NA,NA,NA,768898,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,22mar2020,0,3,2020,22,South Khorasan,0,NA,5.164786,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.0344522,0.03820872,-0.0199196,IRN,0.089612,1,1,1,1,1,182,0,1,1,1,1
2020-02-28,Tehran,IRN,127,NA,NA,NA,NA,NA,NA,13267637,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,28feb2020,5,2,2020,28,Tehran,1,NA,4.844187,NA,NA,NA,0,0,0,0,0.1647312,0.5540045,0,0,0,0,0.15674868,-0.07907741,0.09906877,IRN,0.7010527,0,1,1,0,0,127,0,0,0,0,0
2020-02-29,Tehran,IRN,179,NA,NA,NA,NA,NA,NA,13267637,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,29feb2020,6,2,2020,29,Tehran,1,NA,5.187386,NA,NA,NA,0,0,0,0,0.1647312,0.3516462,0,0,0,0,-0.08732708,-0.07907741,-0.01470935,IRN,0.3431988,0,1,1,0,0,179,0,0,0,0,0
2020-03-01,Tehran,IRN,349,NA,NA,NA,NA,NA,NA,13267637,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,01mar2020,0,3,2020,1,Tehran,1,NA,5.855072,NA,NA,NA,0,0,0,0,0.1647312,0.4554691,0,0,0,0,0.35365028,-0.07907741,-0.0199196,IRN,0.667686,1,1,1,0,0,349,0,1,0,1,0
2020-03-05,Tehran,IRN,658,NA,NA,NA,NA,NA,NA,13267637,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,05mar2020,4,3,2020,5,Tehran,1,NA,6.489205,NA,NA,NA,0,0,0,0,0.1647312,0.4373982,0,0,0,0,-0.14159222,-0.07907741,0.0078641,IRN,0.088947300000000007,1,1,1,1,0,1256,0,1,0,1,0
2020-03-06,Tehran,IRN,719,NA,NA,NA,NA,NA,NA,13267637,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,06mar2020,5,3,2020,6,Tehran,1,NA,6.577861,NA,NA,NA,0,0,0,0,0.1647312,0.50344390000000006,0,0,0,0,-0.23308776,-0.07907741,0.09906877,IRN,0.0886564,1,1,1,1,0,1317,0,1,0,1,0
2020-03-07,Tehran,IRN,845,NA,NA,NA,NA,NA,NA,13267637,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,07mar2020,6,3,2020,7,Tehran,1,NA,6.739336,NA,NA,NA,0,0,0,0,0.1647312,0.2434481,0,0,0,0,-0.04649088,-0.07907741,-0.01470935,IRN,0.1614752,1,1,1,1,0,1443,0,1,0,1,0
2020-03-08,Tehran,IRN,1111,NA,NA,NA,NA,NA,NA,13267637,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,08mar2020,0,3,2020,8,Tehran,1,NA,7.013016,NA,NA,NA,0,0,0,0,0.1647312,0.1723161,0,0,0,0,0.07092344,-0.07907741,-0.0199196,IRN,0.2736793,1,1,1,1,0,1709,0,1,0,1,0
2020-03-09,Tehran,IRN,1251,NA,NA,NA,NA,NA,NA,13267637,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,09mar2020,1,3,2020,9,Tehran,1,NA,7.131699,NA,NA,NA,0,0,0,0,0.1647312,0.1926829,0,0,0,0,-0.08962921,-0.07907741,-0.01436335,IRN,0.1186829,1,1,1,1,0,1849,0,1,0,1,0
