areaType,areaName,areaCode,date,newCasesBySpecimenDate,cumCasesBySpecimenDate,adm1_name,cum_confirmed_cases,c1_schoolclosing,c2_workplaceclosing,c3_cancelpublicevents,c4_restrictionsongatherings,c5_closepublictransport,c6_stayathomerequirements,c7_domestictravel,c8_internationaltravel,e1_incomesupport,e2_debtcontractrelief,h1_publicinfocampaign,h2_testingpolicy,h3_contacttracing,school_closure,work_from_home,no_public_gathering,no_private_gathering,transit_suspension,home_isolation,travel_ban_local
region,North West,E12000002,2020-07-02,100,42668,North West,42668,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,North West,E12000002,2020-07-01,116,42568,North West,42568,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,North West,E12000002,2020-06-30,103,42452,North West,42452,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,North West,E12000002,2020-06-29,123,42349,North West,42349,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,North West,E12000002,2020-06-28,94,42226,North West,42226,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,North West,E12000002,2020-06-27,93,42132,North West,42132,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,North West,E12000002,2020-06-26,106,42039,North West,42039,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,North West,E12000002,2020-06-25,125,41933,North West,41933,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,North West,E12000002,2020-06-24,159,41808,North West,41808,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,North West,E12000002,2020-06-23,127,41649,North West,41649,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,North West,E12000002,2020-06-22,158,41522,North West,41522,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,North West,E12000002,2020-06-21,100,41364,North West,41364,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,North West,E12000002,2020-06-20,118,41264,North West,41264,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,North West,E12000002,2020-06-19,168,41146,North West,41146,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,North West,E12000002,2020-06-18,178,40978,North West,40978,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,North West,E12000002,2020-06-17,183,40800,North West,40800,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,North West,E12000002,2020-06-16,211,40617,North West,40617,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,North West,E12000002,2020-06-15,164,40406,North West,40406,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,North West,E12000002,2020-06-14,148,40242,North West,40242,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,North West,E12000002,2020-06-13,127,40094,North West,40094,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,North West,E12000002,2020-06-12,168,39967,North West,39967,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,North West,E12000002,2020-06-11,176,39799,North West,39799,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,North West,E12000002,2020-06-10,224,39623,North West,39623,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,North West,E12000002,2020-06-09,218,39399,North West,39399,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,North West,E12000002,2020-06-08,165,39181,North West,39181,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,North West,E12000002,2020-06-07,130,39016,North West,39016,3,2,2,4,1,1,2,0,2,2,2,2,2,1,1,1,1,1,1,1
region,North West,E12000002,2020-06-06,132,38886,North West,38886,3,2,2,4,1,1,2,0,2,2,2,2,2,1,1,1,1,1,1,1
region,North West,E12000002,2020-06-05,204,38754,North West,38754,3,2,2,4,1,1,2,0,2,2,2,2,2,1,1,1,1,1,1,1
region,North West,E12000002,2020-06-04,237,38550,North West,38550,3,2,2,4,1,1,2,0,2,2,2,2,2,1,1,1,1,1,1,1
region,North West,E12000002,2020-06-03,257,38313,North West,38313,3,2,2,4,1,1,2,0,2,2,2,2,2,1,1,1,1,1,1,1
region,North West,E12000002,2020-06-02,285,38056,North West,38056,3,2,2,4,1,1,2,0,2,2,2,2,2,1,1,1,1,1,1,1
region,North West,E12000002,2020-06-01,260,37771,North West,37771,3,2,2,4,1,1,2,0,2,2,2,2,2,1,1,1,1,1,1,1
region,North West,E12000002,2020-05-31,235,37511,North West,37511,3,2,2,4,1,1,2,0,2,2,2,2,1,1,1,1,1,1,1,1
region,North West,E12000002,2020-05-30,215,37276,North West,37276,3,2,2,4,1,1,2,0,2,2,2,2,1,1,1,1,1,1,1,1
region,North West,E12000002,2020-05-29,303,37061,North West,37061,3,2,2,4,1,1,2,0,2,2,2,2,1,1,1,1,1,1,1,1
region,North West,E12000002,2020-05-28,325,36758,North West,36758,3,2,2,4,1,1,2,0,2,2,2,2,1,1,1,1,1,1,1,1
region,North West,E12000002,2020-05-27,294,36433,North West,36433,3,2,2,4,1,1,2,0,2,2,2,2,1,1,1,1,1,1,1,1
region,North West,E12000002,2020-05-26,309,36139,North West,36139,3,2,2,4,1,1,2,0,2,2,2,2,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-05-25,268,35830,North West,35830,3,2,2,4,1,1,2,0,2,2,2,2,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-05-24,262,35562,North West,35562,3,2,2,4,1,1,2,0,2,2,2,2,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-05-23,288,35300,North West,35300,3,2,2,4,1,1,2,0,2,2,2,2,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-05-22,376,35012,North West,35012,3,2,2,4,1,1,2,0,2,2,2,2,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-05-21,426,34636,North West,34636,3,2,2,4,1,1,2,0,2,2,2,2,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-05-20,500,34210,North West,34210,3,2,2,4,1,1,2,0,2,2,2,2,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-05-19,579,33710,North West,33710,3,2,2,4,1,1,2,0,2,2,2,2,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-05-18,409,33131,North West,33131,3,2,2,4,1,1,2,0,2,2,2,2,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-05-17,303,32722,North West,32722,3,2,2,4,1,1,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-05-16,407,32419,North West,32419,3,2,2,4,1,1,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-05-15,392,32012,North West,32012,3,2,2,4,1,1,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-05-14,425,31620,North West,31620,3,2,2,4,1,1,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-05-13,525,31195,North West,31195,3,2,2,4,1,1,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-05-12,548,30670,North West,30670,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-05-11,528,30122,North West,30122,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-05-10,347,29594,North West,29594,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-05-09,344,29247,North West,29247,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-05-08,483,28903,North West,28903,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-05-07,509,28420,North West,28420,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-05-06,584,27911,North West,27911,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-05-05,577,27327,North West,27327,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-05-04,427,26750,North West,26750,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-05-03,492,26323,North West,26323,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-05-02,410,25831,North West,25831,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-05-01,726,25421,North West,25421,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-04-30,772,24695,North West,24695,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-04-29,796,23923,North West,23923,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-04-28,708,23127,North West,23127,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-04-27,623,22419,North West,22419,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-04-26,428,21796,North West,21796,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-04-25,549,21368,North West,21368,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-04-24,750,20819,North West,20819,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-04-23,859,20069,North West,20069,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-04-22,911,19210,North West,19210,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-04-21,692,18299,North West,18299,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-04-20,674,17607,North West,17607,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-04-19,608,16933,North West,16933,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-04-18,859,16325,North West,16325,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-04-17,580,15466,North West,15466,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-04-16,779,14886,North West,14886,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-04-15,696,14107,North West,14107,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-04-14,633,13411,North West,13411,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-04-13,608,12778,North West,12778,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-04-12,488,12170,North West,12170,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-04-11,611,11682,North West,11682,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-04-10,601,11071,North West,11071,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-04-09,804,10470,North West,10470,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-04-08,850,9666,North West,9666,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-04-07,791,8816,North West,8816,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-04-06,872,8025,North West,8025,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-04-05,626,7153,North West,7153,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-04-04,604,6527,North West,6527,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-04-03,683,5923,North West,5923,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-04-02,681,5240,North West,5240,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-04-01,619,4559,North West,4559,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-03-31,556,3940,North West,3940,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-03-30,507,3384,North West,3384,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-03-29,359,2877,North West,2877,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-03-28,322,2518,North West,2518,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-03-27,333,2196,North West,2196,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-03-26,357,1863,North West,1863,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-03-25,255,1506,North West,1506,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-03-24,255,1251,North West,1251,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-03-23,176,996,North West,996,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,North West,E12000002,2020-03-22,117,820,North West,820,3,2,2,0,1,2,2,0,2,2,2,1,0,1,1,1,0,1,1,1
region,North West,E12000002,2020-03-21,114,703,North West,703,3,2,2,0,1,1,0,0,2,2,2,1,0,1,1,1,0,1,1,0
region,North West,E12000002,2020-03-20,82,589,North West,589,3,1,1,0,1,1,0,0,2,2,2,1,0,1,1,1,0,1,1,0
region,North West,E12000002,2020-03-19,98,507,North West,507,3,1,1,0,0,1,0,0,0,2,2,1,0,1,1,1,0,0,1,0
region,North West,E12000002,2020-03-18,84,409,North West,409,3,1,1,0,0,1,0,0,0,1,2,1,0,1,1,1,0,0,1,0
region,North West,E12000002,2020-03-17,55,325,North West,325,0,1,1,0,0,1,0,0,0,1,2,1,0,0,1,1,0,0,1,0
region,North West,E12000002,2020-03-16,56,270,North West,270,0,1,1,0,0,1,0,0,0,0,2,1,0,0,1,1,0,0,1,0
region,North West,E12000002,2020-03-15,23,214,North West,214,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0
region,North West,E12000002,2020-03-14,25,191,North West,191,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0
region,North West,E12000002,2020-03-13,41,166,North West,166,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0
region,North West,E12000002,2020-03-12,40,125,North West,125,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
region,North West,E12000002,2020-03-11,17,85,North West,85,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,North West,E12000002,2020-03-10,15,68,North West,68,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,North West,E12000002,2020-03-09,7,53,North West,53,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,North West,E12000002,2020-03-08,5,46,North West,46,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,North West,E12000002,2020-03-07,6,41,North West,41,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,North West,E12000002,2020-03-06,2,35,North West,35,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,North West,E12000002,2020-03-05,10,33,North West,33,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,North West,E12000002,2020-03-04,2,23,North West,23,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,North West,E12000002,2020-03-03,7,21,North West,21,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,North West,E12000002,2020-03-02,6,14,North West,14,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,North West,E12000002,2020-03-01,7,8,North West,8,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,North West,E12000002,2020-02-29,0,1,North West,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,North West,E12000002,2020-02-28,1,1,North West,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,South East,E12000008,2020-08-31,0,37927,South East,37927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
region,South East,E12000008,2020-08-30,81,37927,South East,37927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
region,South East,E12000008,2020-08-29,90,37846,South East,37846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
region,South East,E12000008,2020-08-28,88,37756,South East,37756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
region,South East,E12000008,2020-08-27,113,37668,South East,37668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
region,South East,E12000008,2020-08-26,110,37555,South East,37555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
region,South East,E12000008,2020-08-25,84,37445,South East,37445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
region,South East,E12000008,2020-08-24,93,37361,South East,37361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
region,South East,E12000008,2020-08-23,82,37268,South East,37268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
region,South East,E12000008,2020-08-22,78,37186,South East,37186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
region,South East,E12000008,2020-08-21,110,37108,South East,37108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
region,South East,E12000008,2020-08-20,129,36998,South East,36998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
region,South East,E12000008,2020-08-19,115,36869,South East,36869,.,.,.,.,.,.,.,.,.,.,.,.,.,NA,NA,NA,NA,NA,NA,NA
region,South East,E12000008,2020-08-18,78,36754,South East,36754,.,.,.,.,.,.,.,.,.,.,.,.,.,NA,NA,NA,NA,NA,NA,NA
region,South East,E12000008,2020-08-17,109,36676,South East,36676,.,.,.,.,.,.,.,.,.,.,.,.,.,NA,NA,NA,NA,NA,NA,NA
region,South East,E12000008,2020-08-16,36,36567,South East,36567,.,.,.,.,.,.,.,.,.,.,.,.,.,NA,NA,NA,NA,NA,NA,NA
region,South East,E12000008,2020-08-15,45,36531,South East,36531,.,.,.,.,.,.,.,.,.,.,.,.,.,NA,NA,NA,NA,NA,NA,NA
region,South East,E12000008,2020-08-14,95,36486,South East,36486,.,.,.,.,.,.,.,.,.,.,.,.,.,NA,NA,NA,NA,NA,NA,NA
region,South East,E12000008,2020-08-13,76,36391,South East,36391,3,2,2,3,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1
region,South East,E12000008,2020-08-12,83,36315,South East,36315,3,2,2,3,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1
region,South East,E12000008,2020-08-11,76,36232,South East,36232,3,2,2,3,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1
region,South East,E12000008,2020-08-10,113,36156,South East,36156,3,2,2,3,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1
region,South East,E12000008,2020-08-09,29,36043,South East,36043,3,2,2,3,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1
region,South East,E12000008,2020-08-08,31,36014,South East,36014,3,2,2,3,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1
region,South East,E12000008,2020-08-07,53,35983,South East,35983,3,2,2,3,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1
region,South East,E12000008,2020-08-06,61,35930,South East,35930,3,2,2,3,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1
region,South East,E12000008,2020-08-05,65,35869,South East,35869,3,2,2,3,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1
region,South East,E12000008,2020-08-04,66,35804,South East,35804,3,2,2,3,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1
region,South East,E12000008,2020-08-03,75,35738,South East,35738,3,2,2,4,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1
region,South East,E12000008,2020-08-02,21,35663,South East,35663,3,2,2,4,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1
region,South East,E12000008,2020-08-01,30,35642,South East,35642,3,2,2,4,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1
region,South East,E12000008,2020-07-31,41,35612,South East,35612,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,South East,E12000008,2020-07-30,64,35571,South East,35571,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,South East,E12000008,2020-07-29,79,35507,South East,35507,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,South East,E12000008,2020-07-28,65,35428,South East,35428,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,South East,E12000008,2020-07-27,85,35363,South East,35363,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,South East,E12000008,2020-07-26,37,35278,South East,35278,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,South East,E12000008,2020-07-25,47,35241,South East,35241,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,South East,E12000008,2020-07-24,65,35194,South East,35194,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,South East,E12000008,2020-07-23,76,35129,South East,35129,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,South East,E12000008,2020-07-22,76,35053,South East,35053,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,South East,E12000008,2020-07-21,77,34977,South East,34977,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,South East,E12000008,2020-07-20,87,34900,South East,34900,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,South East,E12000008,2020-07-19,46,34813,South East,34813,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,South East,E12000008,2020-07-18,54,34767,South East,34767,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,South East,E12000008,2020-07-17,49,34713,South East,34713,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,South East,E12000008,2020-07-16,63,34664,South East,34664,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,South East,E12000008,2020-07-15,63,34601,South East,34601,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,South East,E12000008,2020-07-14,58,34538,South East,34538,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,South East,E12000008,2020-07-13,69,34480,South East,34480,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,South East,E12000008,2020-07-12,31,34411,South East,34411,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,South East,E12000008,2020-07-11,34,34380,South East,34380,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,South East,E12000008,2020-07-10,75,34346,South East,34346,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,South East,E12000008,2020-07-09,83,34271,South East,34271,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,South East,E12000008,2020-07-08,82,34188,South East,34188,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,South East,E12000008,2020-07-07,54,34106,South East,34106,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,South East,E12000008,2020-07-06,45,34052,South East,34052,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,South East,E12000008,2020-07-05,58,34007,South East,34007,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,South East,E12000008,2020-07-04,29,33949,South East,33949,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,South East,E12000008,2020-07-03,62,33920,South East,33920,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,South East,E12000008,2020-07-02,61,33858,South East,33858,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,South East,E12000008,2020-07-01,69,33797,South East,33797,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,South East,E12000008,2020-06-30,57,33728,South East,33728,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,South East,E12000008,2020-06-29,80,33671,South East,33671,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,South East,E12000008,2020-06-28,45,33591,South East,33591,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,South East,E12000008,2020-06-27,54,33546,South East,33546,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,South East,E12000008,2020-06-26,65,33492,South East,33492,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,South East,E12000008,2020-06-25,65,33427,South East,33427,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,South East,E12000008,2020-06-24,44,33362,South East,33362,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,South East,E12000008,2020-06-23,60,33318,South East,33318,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,South East,E12000008,2020-06-22,78,33258,South East,33258,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,South East,E12000008,2020-06-21,67,33180,South East,33180,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
